tf,condition,reporterFC,replicate,logFC,p_adjusted,sig,ctrl_activity
NR1I3,mES_CH,-1.20923909695055,R3,-0.426695207013681,0.481752816433032,NS,-2.29683130378085
NR1I3,mES_FOXA1_OE,-0.0119817558150555,R3,-0.341206062777636,0.92869572764428,NS,-1.86131359916759
NR1I3,mES_LIF,1.21929441526853,R1,-0.511946719330789,0.452935337312247,NS,-2.28522144500719
NR1I3,mES_LIF,-0.57468284753227,R2,-0.511946719330789,0.452935337312247,NS,-2.28522144500719
NR1I3,mES_LIF,-0.198980012361307,R3,-0.511946719330789,0.452935337312247,NS,-2.28522144500719
NR1I3,mES_POU5F1_DEG,0.465448424962092,R1,-0.556510115281008,0.670912320562426,NS,-1.79203158156001
NR1I3,mES_POU5F1_DEG,0.226268611102497,R2,-0.556510115281008,0.670912320562426,NS,-1.79203158156001
NR1I3,mES_SOX2_DEG,-0.387590299781193,R1,-0.213913451378643,0.709825190908595,NS,-2.53581050650683
NR1I3,mES_SOX2_DEG,0.94461666399837,R2,-0.213913451378643,0.709825190908595,NS,-2.53581050650683
NR3C1,mES_CH,0.0982822906925447,R1,0.543510034095972,0.569970313456926,NS,-3.09397801605055
NR3C1,mES_CH,1.38404906849629,R2,0.543510034095972,0.569970313456926,NS,-3.09397801605055
NR3C1,mES_CH,0.703553865210296,R3,0.543510034095972,0.569970313456926,NS,-3.09397801605055
NR3C1,mES_FOXA1_OE,1.07531370354318,R3,-0.900194288937504,0.922631756910257,NS,-4.71447289906807
NR3C1,mES_LIF,-0.725348671873546,R1,0.0160735802198746,0.988405941782305,NS,-3.12925109495882
NR3C1,mES_LIF,0.610936708678927,R2,0.0160735802198746,0.988405941782305,NS,-3.12925109495882
NR3C1,mES_LIF,0.560258444805819,R3,0.0160735802198746,0.988405941782305,NS,-3.12925109495882
NR3C1,mES_POU5F1_DEG,0.775460708566067,R1,0.366396525174117,0.600278513303272,NS,-4.36007859080893
NR3C1,mES_POU5F1_DEG,0.565706799963733,R2,0.366396525174117,0.600278513303272,NS,-4.36007859080893
NR3C1,mES_SOX2_DEG,0.427762580225566,R1,0.0130494337894185,0.978129809380548,NS,-3.27457208153759
NR3C1,mES_SOX2_DEG,-0.0182890330648408,R2,0.0130494337894185,0.978129809380548,NS,-3.27457208153759
NR3C2,mES_CH,0.0820661433469161,R1,0.154561410757139,0.908130000950612,NS,-1.884580530467
NR3C2,mES_CH,-0.260601324036582,R2,0.154561410757139,0.908130000950612,NS,-1.884580530467
NR3C2,mES_CH,0.364357031704315,R3,0.154561410757139,0.908130000950612,NS,-1.884580530467
NR3C2,mES_FOXA1_OE,0.144992423837143,R3,0.183509585831477,0.92869572764428,NS,-1.02046710572162
NR3C2,mES_LIF,0.291113788602142,R1,0.248392660204488,0.768745598943699,NS,-1.87964878076257
NR3C2,mES_LIF,-0.0919699897830683,R2,0.248392660204488,0.768745598943699,NS,-1.87964878076257
NR3C2,mES_LIF,-0.0580442250324514,R3,0.248392660204488,0.768745598943699,NS,-1.87964878076257
NR3C2,mES_POU5F1_DEG,0.235617852433495,R1,-0.637630826538579,0.302013912059847,NS,-1.6707186139856
NR3C2,mES_POU5F1_DEG,-0.562088209433549,R2,-0.637630826538579,0.302013912059847,NS,-1.6707186139856
NR3C2,mES_SOX2_DEG,-1.40938485121693,R1,0.620351160122665,0.0987449204421975,NS,-1.98891280695829
NR3C2,mES_SOX2_DEG,-1.26065953559151,R2,0.620351160122665,0.0987449204421975,NS,-1.98891280695829
NR4A1,mES_CH,0.0663545043431168,R1,0.0300112008016861,0.925839129898384,NS,-1.83670673048263
NR4A1,mES_CH,0.339570521285803,R2,0.0300112008016861,0.925839129898384,NS,-1.83670673048263
NR4A1,mES_CH,0.464833509136576,R3,0.0300112008016861,0.925839129898384,NS,-1.83670673048263
NR4A1,mES_FOXA1_OE,-0.762331995393949,R3,-0.303980603493267,0.789720059729306,NS,-0.8764050522702
NR4A1,mES_LIF,-0.559418624424837,R1,-0.0613956592964974,0.953196944872845,NS,-1.80896493647014
NR4A1,mES_LIF,-0.239656713421632,R2,-0.0613956592964974,0.953196944872845,NS,-1.80896493647014
NR4A1,mES_LIF,-0.131917220487008,R3,-0.0613956592964974,0.953196944872845,NS,-1.80896493647014
NR4A1,mES_POU5F1_DEG,-0.187552127818602,R1,-0.409767703701415,0.250829045471525,NS,-1.9798523600157
NR4A1,mES_POU5F1_DEG,-1.18451714798148,R2,-0.409767703701415,0.250829045471525,NS,-1.9798523600157
NR4A1,mES_SOX2_DEG,-1.40562063330629,R1,-0.798887315734191,0.00209345266061447,Downregulated,-1.93559916784075
NR4A1,mES_SOX2_DEG,-1.43803394654163,R2,-0.798887315734191,0.00209345266061447,Downregulated,-1.93559916784075
NR4A2::RXRA,mES_CH,0.358931985800565,R1,0.0303022256338827,0.948826322066587,NS,0.867287824343609
NR4A2::RXRA,mES_CH,-0.112322145604286,R2,0.0303022256338827,0.948826322066587,NS,0.867287824343609
NR4A2::RXRA,mES_CH,-0.162978768755592,R3,0.0303022256338827,0.948826322066587,NS,0.867287824343609
NR4A2::RXRA,mES_FOXA1_OE,-0.871520613741352,R3,-0.443534476773737,0.82062655765857,NS,-1.77869218447318
NR4A2::RXRA,mES_LIF,-0.383254712785973,R1,-0.475480331776162,0.31857278348172,NS,0.83588196939209
NR4A2::RXRA,mES_LIF,-0.413782192540924,R2,-0.475480331776162,0.31857278348172,NS,0.83588196939209
NR4A2::RXRA,mES_LIF,-0.412517993444163,R3,-0.475480331776162,0.31857278348172,NS,0.83588196939209
NR4A2::RXRA,mES_POU5F1_DEG,-1.0745110838388,R1,-1.22314077223536,0.00546875625169434,Downregulated,-2.13720278808863
NR4A2::RXRA,mES_POU5F1_DEG,-1.58332053405984,R2,-1.22314077223536,0.00546875625169434,Downregulated,-2.13720278808863
NR4A2::RXRA,mES_SOX2_DEG,-2.21876603129016,R1,-2.30078887860978,1.49776626637965e-9,Downregulated,1.15130831620491
NR4A2::RXRA,mES_SOX2_DEG,-1.90809558850612,R2,-2.30078887860978,1.49776626637965e-9,Downregulated,1.15130831620491
NR5A2,mES_CH,-0.0446457266525573,R1,0.177717506787707,0.843494006530403,NS,-1.76994944529439
NR5A2,mES_CH,0.126455996781885,R2,0.177717506787707,0.843494006530403,NS,-1.76994944529439
NR5A2,mES_CH,0.625174594220411,R3,0.177717506787707,0.843494006530403,NS,-1.76994944529439
NR5A2,mES_FOXA1_OE,0.417569205745986,R3,1.06834870742115,0.236038206564354,NS,-2.21675509835215
NR5A2,mES_LIF,-0.22541423291824,R1,-0.123382242849135,0.785376171246892,NS,-1.75614207662011
NR5A2,mES_LIF,-0.407681252694984,R2,-0.123382242849135,0.785376171246892,NS,-1.75614207662011
NR5A2,mES_LIF,0.344361724906685,R3,-0.123382242849135,0.785376171246892,NS,-1.75614207662011
NR5A2,mES_POU5F1_DEG,-0.418308106563621,R1,-0.0887594411490352,0.846572753454252,NS,-3.07425261164419
NR5A2,mES_POU5F1_DEG,-0.617626517718904,R2,-0.0887594411490352,0.846572753454252,NS,-3.07425261164419
NR5A2,mES_SOX2_DEG,0.222411577394306,R1,-0.238678613204347,0.549510780368552,NS,-1.88554070252412
NR5A2,mES_SOX2_DEG,0.154564015617118,R2,-0.238678613204347,0.549510780368552,NS,-1.88554070252412
NRF1,mES_CH,0.0505014718774666,R1,-0.175572457907065,0.628725718119776,NS,1.92972809106697
NRF1,mES_CH,-0.289265855655235,R2,-0.175572457907065,0.628725718119776,NS,1.92972809106697
NRF1,mES_CH,-0.161824125118447,R3,-0.175572457907065,0.628725718119776,NS,1.92972809106697
NRF1,mES_FOXA1_OE,-0.646468174284379,R3,-0.161320710936589,0.923104213148729,NS,0.597353059193268
NRF1,mES_LIF,-0.196669058838093,R1,-0.328353569727007,0.25682375119085,NS,1.9537727848898
NRF1,mES_LIF,-0.549474442335067,R2,-0.328353569727007,0.25682375119085,NS,1.9537727848898
NRF1,mES_LIF,-0.178639360235967,R3,-0.328353569727007,0.25682375119085,NS,1.9537727848898
NRF1,mES_POU5F1_DEG,-0.267667600730769,R1,0.289008405495251,0.25966684963697,NS,0.460165320159897
NRF1,mES_POU5F1_DEG,0.0811768288598351,R2,0.289008405495251,0.25966684963697,NS,0.460165320159897
NRF1,mES_SOX2_DEG,0.615690586535687,R1,0.462272259881147,0.00513883955232075,Upregulated,1.81486899649106
NRF1,mES_SOX2_DEG,1.08677501207173,R2,0.462272259881147,0.00513883955232075,Upregulated,1.81486899649106
ONECUT1,mES_CH,-1.15312327040307,R1,-0.168502472629733,0.908130000950612,NS,-1.84008758574409
ONECUT1,mES_CH,0.306809056802667,R2,-0.168502472629733,0.908130000950612,NS,-1.84008758574409
ONECUT1,mES_CH,0.349491399306753,R3,-0.168502472629733,0.908130000950612,NS,-1.84008758574409
ONECUT1,mES_FOXA1_OE,1.30907942335115,R3,1.26684663698517,0.789720059729306,NS,-2.68569200622036
ONECUT1,mES_LIF,-0.701696298958803,R1,-0.352121965823681,0.636808316876595,NS,-1.75544998533208
ONECUT1,mES_LIF,0.573343202337468,R2,-0.352121965823681,0.636808316876595,NS,-1.75544998533208
ONECUT1,mES_LIF,0.160434463859768,R3,-0.352121965823681,0.636808316876595,NS,-1.75544998533208
ONECUT1,mES_POU5F1_DEG,0.803754889893635,R1,0.347049600869657,0.65479373059987,NS,-2.62128432741026
ONECUT1,mES_POU5F1_DEG,3.32504666606365,R2,0.347049600869657,0.65479373059987,NS,-2.62128432741026
ONECUT1,mES_SOX2_DEG,-0.569281869165296,R1,0.297612693024369,0.72142359783254,NS,-2.60317829112619
ONECUT1,mES_SOX2_DEG,0.814923247385207,R2,0.297612693024369,0.72142359783254,NS,-2.60317829112619
OTX1,mES_CH,0.239626477354739,R1,0.672076277821295,0.569970313456926,NS,-1.13854729912459
OTX1,mES_CH,0.309980280777881,R2,0.672076277821295,0.569970313456926,NS,-1.13854729912459
OTX1,mES_CH,-0.190018693226133,R3,0.672076277821295,0.569970313456926,NS,-1.13854729912459
OTX1,mES_FOXA1_OE,0.291328761174397,R3,-1.89730299437772,0.671825225493959,NS,-3.57609193923539
OTX1,mES_LIF,-0.132795256947032,R1,0.46008813890005,0.763752698902417,NS,-1.16101175582995
OTX1,mES_LIF,0.218698666732263,R2,0.46008813890005,0.763752698902417,NS,-1.16101175582995
OTX1,mES_LIF,-1.43315379779034,R3,0.46008813890005,0.763752698902417,NS,-1.16101175582995
OTX1,mES_POU5F1_DEG,0.0126701343500939,R1,-0.607685783018856,0.639150088336311,NS,-3.56478452255881
OTX1,mES_POU5F1_DEG,0.32020132941997,R2,-0.607685783018856,0.639150088336311,NS,-3.56478452255881
OTX1,mES_SOX2_DEG,0.543521554894971,R1,-0.0775837432987834,0.882617710747103,NS,-0.649132206485812
OTX1,mES_SOX2_DEG,-0.248778507149936,R2,-0.0775837432987834,0.882617710747103,NS,-0.649132206485812
PAX6,mES_CH,1.09559159198591,R1,0.238769260413694,0.49226191525698,NS,-3.3250181336161
PAX6,mES_CH,-0.295453320360673,R2,0.238769260413694,0.49226191525698,NS,-3.3250181336161
PAX6,mES_CH,0.284235183532426,R3,0.238769260413694,0.49226191525698,NS,-3.3250181336161
PAX6,mES_FOXA1_OE,-0.633509990164176,R3,0.297312030333107,0.92869572764428,NS,-5.3793385919351
PAX6,mES_LIF,-0.16779796104284,R1,0.115997704014107,0.785376171246892,NS,-3.33168475717961
PAX6,mES_LIF,-0.211454067494247,R2,0.115997704014107,0.785376171246892,NS,-3.33168475717961
PAX6,mES_LIF,-1.02818723085794,R3,0.115997704014107,0.785376171246892,NS,-3.33168475717961
PAX6,mES_POU5F1_DEG,-0.190604220751286,R1,-0.979415469147609,0.195381619175446,NS,-5.11546455970879
PAX6,mES_POU5F1_DEG,-1.46538022126969,R2,-0.979415469147609,0.195381619175446,NS,-5.11546455970879
PAX6,mES_SOX2_DEG,-0.209399714953386,R1,-1.70953102599841,1.9843113370765e-4,Downregulated,-3.34724933936206
PAX6,mES_SOX2_DEG,-1.5067001000206801,R2,-1.70953102599841,1.9843113370765e-4,Downregulated,-3.34724933936206
PGR,mES_CH,0.315972470321928,R1,0.114989259353625,0.908130000950612,NS,-0.847317548207453
PGR,mES_CH,-1.5602644963419,R2,0.114989259353625,0.908130000950612,NS,-0.847317548207453
PGR,mES_CH,1.05223021470995,R3,0.114989259353625,0.908130000950612,NS,-0.847317548207453
PGR,mES_FOXA1_OE,0.0393585393884447,R3,0.273892614231679,0.92869572764428,NS,-2.74146777996822
PGR,mES_LIF,-0.121817173349327,R1,-0.232659600954291,0.763752698902417,NS,-0.851891477155281
PGR,mES_LIF,-1.36925652138323,R2,-0.232659600954291,0.763752698902417,NS,-0.851891477155281
PGR,mES_LIF,0.0461041404546675,R3,-0.232659600954291,0.763752698902417,NS,-0.851891477155281
PGR,mES_POU5F1_DEG,-0.448931917862609,R1,-0.938568509970959,0.252296003771503,NS,-2.4707987387005
PGR,mES_POU5F1_DEG,-1.01260477842662,R2,-0.938568509970959,0.252296003771503,NS,-2.4707987387005
PGR,mES_SOX2_DEG,0.4826209631717,R1,0.390710621513302,0.35639058712591,NS,-1.12210869603267
PGR,mES_SOX2_DEG,0.121507039708024,R2,0.390710621513302,0.35639058712591,NS,-1.12210869603267
POU2F1,mES_CH,-0.37904242388745,R1,-0.369241491564758,0.351852639194024,NS,0.366420430714102
POU2F1,mES_CH,-0.654410872235531,R2,-0.369241491564758,0.351852639194024,NS,0.366420430714102
POU2F1,mES_CH,-0.539908286824051,R3,-0.369241491564758,0.351852639194024,NS,0.366420430714102
POU2F1,mES_FOXA1_OE,0.0657486288945506,R3,0.290603114332981,0.923104213148729,NS,-1.0602299107513
POU2F1,mES_LIF,-0.375279452100583,R1,-0.586538267863207,0.270047818593074,NS,0.369873550611818
POU2F1,mES_LIF,-0.762444515175544,R2,-0.586538267863207,0.270047818593074,NS,0.369873550611818
POU2F1,mES_LIF,-0.294945974574394,R3,-0.586538267863207,0.270047818593074,NS,0.369873550611818
POU2F1,mES_POU5F1_DEG,-0.217041728857061,R1,-0.815421094787795,0.130602435302458,NS,-1.39369538951531
POU2F1,mES_POU5F1_DEG,-0.96810096711376,R2,-0.815421094787795,0.130602435302458,NS,-1.39369538951531
POU2F1,mES_SOX2_DEG,-0.364323275777516,R1,-0.221340478490792,0.642262773266044,NS,0.161657281209422
POU2F1,mES_SOX2_DEG,-0.0338962715101667,R2,-0.221340478490792,0.642262773266044,NS,0.161657281209422
POU5F1,mES_CH,0.560817643189557,R1,0.427604423011215,0.261014423651565,NS,-0.889177947773862
POU5F1,mES_CH,0.350017957269816,R2,0.427604423011215,0.261014423651565,NS,-0.889177947773862
POU5F1,mES_CH,0.380650950487083,R3,0.427604423011215,0.261014423651565,NS,-0.889177947773862
POU5F1,mES_FOXA1_OE,-1.10260476463953,R3,-1.25327566034652,0.421065485740562,NS,-1.20496719581115
POU5F1,mES_LIF,-0.797951452823929,R1,-0.428280467361304,0.291143786948877,NS,-0.902801770889387
POU5F1,mES_LIF,-0.311769022302463,R2,-0.428280467361304,0.291143786948877,NS,-0.902801770889387
POU5F1,mES_LIF,-0.163246245132596,R3,-0.428280467361304,0.291143786948877,NS,-0.902801770889387
POU5F1,mES_POU5F1_DEG,-0.547477228724308,R1,-0.384604914338724,0.376648557946676,NS,-1.72195827630843
POU5F1,mES_POU5F1_DEG,-1.08444759288362,R2,-0.384604914338724,0.376648557946676,NS,-1.72195827630843
POU5F1,mES_SOX2_DEG,-1.54156456018999,R1,-1.5159688762579,6.65762429299032e-6,Downregulated,-0.733597366474955
POU5F1,mES_SOX2_DEG,-1.04691957256717,R2,-1.5159688762579,6.65762429299032e-6,Downregulated,-0.733597366474955
POU5F1::SOX2,mES_CH,-0.0171494641341292,R1,-0.164508891456267,0.843494006530403,NS,2.55664462084791
POU5F1::SOX2,mES_CH,-0.135267544903492,R2,-0.164508891456267,0.843494006530403,NS,2.55664462084791
POU5F1::SOX2,mES_CH,-0.549013596367899,R3,-0.164508891456267,0.843494006530403,NS,2.55664462084791
POU5F1::SOX2,mES_FOXA1_OE,-1.30890576707341,R3,-0.170698873706884,0.92869572764428,NS,0.446560498933043
POU5F1::SOX2,mES_LIF,-0.153563901047903,R1,-0.23314141703045899,0.682813233196246,NS,2.51950279762087
POU5F1::SOX2,mES_LIF,0.066436100914145,R2,-0.23314141703045899,0.682813233196246,NS,2.51950279762087
POU5F1::SOX2,mES_LIF,-0.459405434502323,R3,-0.23314141703045899,0.682813233196246,NS,2.51950279762087
POU5F1::SOX2,mES_POU5F1_DEG,-2.33339260422589,R1,-2.60859715835269,1.96375819350133e-9,Downregulated,-0.624021158191873
POU5F1::SOX2,mES_POU5F1_DEG,-2.61560028909628,R2,-2.60859715835269,1.96375819350133e-9,Downregulated,-0.624021158191873
POU5F1::SOX2,mES_SOX2_DEG,-1.64279429233911,R1,-1.60023032352567,1.90365075227555e-8,Downregulated,2.47359039281942
POU5F1::SOX2,mES_SOX2_DEG,-1.65067315196016,R2,-1.60023032352567,1.90365075227555e-8,Downregulated,2.47359039281942
PPARA::RXRA,mES_CH,-0.0797041538832733,R1,0.208764554547413,0.908130000950612,NS,-1.50050688400575
PPARA::RXRA,mES_CH,-1.02324451526761,R2,0.208764554547413,0.908130000950612,NS,-1.50050688400575
PPARA::RXRA,mES_CH,-0.847177425283092,R3,0.208764554547413,0.908130000950612,NS,-1.50050688400575
PPARA::RXRA,mES_FOXA1_OE,1.55294124627063,R3,1.81385908612572,0.279449248096178,NS,-2.74554886548606
PPARA::RXRA,mES_LIF,0.723069187174999,R1,0.00587718133902897,0.988405941782305,NS,-1.51093096704327
PPARA::RXRA,mES_LIF,0.368119372290261,R2,0.00587718133902897,0.988405941782305,NS,-1.51093096704327
PPARA::RXRA,mES_LIF,-0.123047088322064,R3,0.00587718133902897,0.988405941782305,NS,-1.51093096704327
PPARA::RXRA,mES_POU5F1_DEG,0.452460925144186,R1,-0.532321731361413,0.365989549531941,NS,-2.04433092694598
PPARA::RXRA,mES_POU5F1_DEG,-0.442143411333736,R2,-0.532321731361413,0.365989549531941,NS,-2.04433092694598
PPARA::RXRA,mES_SOX2_DEG,0.605756612870376,R1,0.490707057297414,0.321639801061148,NS,-1.16541345682967
PPARA::RXRA,mES_SOX2_DEG,0.197345745915412,R2,0.490707057297414,0.321639801061148,NS,-1.16541345682967
PPARG::RXRA,mES_CH,-0.540901223800523,R1,-0.15981644342284,0.908130000950612,NS,-3.70237041283755
PPARG::RXRA,mES_CH,-0.293666758450916,R2,-0.15981644342284,0.908130000950612,NS,-3.70237041283755
PPARG::RXRA,mES_CH,-0.689202310380697,R3,-0.15981644342284,0.908130000950612,NS,-3.70237041283755
PPARG::RXRA,mES_FOXA1_OE,0.37731955389595,R3,0.686640410471775,0.789720059729306,NS,-2.73205957340013
PPARG::RXRA,mES_LIF,-0.398547546076245,R1,0.211988552208834,0.785376171246892,NS,-3.69761926260057
PPARG::RXRA,mES_LIF,-0.715685230650789,R2,0.211988552208834,0.785376171246892,NS,-3.69761926260057
PPARG::RXRA,mES_LIF,-0.670436067763927,R3,0.211988552208834,0.785376171246892,NS,-3.69761926260057
PPARG::RXRA,mES_POU5F1_DEG,0.711674874161708,R1,0.725386780039288,0.371729101450546,NS,-3.38116372196896
PPARG::RXRA,mES_POU5F1_DEG,-0.546762749083869,R2,0.725386780039288,0.371729101450546,NS,-3.38116372196896
PPARG::RXRA,mES_SOX2_DEG,-0.117744365097109,R1,0.209373111200551,0.676856959568105,NS,-3.46475606637339
PPARG::RXRA,mES_SOX2_DEG,1.20559399212209,R2,0.209373111200551,0.676856959568105,NS,-3.46475606637339
RARA,mES_CH,-0.403129844221982,R1,-0.244943679785903,0.908130000950612,NS,-1.3908253488846
RARA,mES_CH,0.628899616954662,R2,-0.244943679785903,0.908130000950612,NS,-1.3908253488846
RARA,mES_CH,0.199030787921851,R3,-0.244943679785903,0.908130000950612,NS,-1.3908253488846
RARA,mES_FOXA1_OE,-0.225928594453719,R3,0.397466621739344,0.92869572764428,NS,-1.47675290942855
RARA,mES_LIF,0.269187558604543,R1,-0.248437805090234,0.826324614279522,NS,-1.39161878377952
RARA,mES_LIF,0.265526787549278,R2,-0.248437805090234,0.826324614279522,NS,-1.39161878377952
RARA,mES_LIF,0.207734369477394,R3,-0.248437805090234,0.826324614279522,NS,-1.39161878377952
RARA,mES_POU5F1_DEG,-0.222430369609534,R1,0.136854461298323,0.939042585085944,NS,-2.23359881216989
RARA,mES_POU5F1_DEG,-0.44166214162116,R2,0.136854461298323,0.939042585085944,NS,-2.23359881216989
RARA,mES_SOX2_DEG,1.86666283520099,R1,0.569554980932109,0.585243181133579,NS,-1.55168978724442
RARA,mES_SOX2_DEG,1.17030922978731,R2,0.569554980932109,0.585243181133579,NS,-1.55168978724442
RARA:RXRA,mES_CH,-0.282424317910078,R1,-0.244122333449787,0.801236930285329,NS,-1.59185211724886
RARA:RXRA,mES_CH,-0.356155280481059,R2,-0.244122333449787,0.801236930285329,NS,-1.59185211724886
RARA:RXRA,mES_CH,-0.277668948434006,R3,-0.244122333449787,0.801236930285329,NS,-1.59185211724886
RARA:RXRA,mES_FOXA1_OE,0.936848972165018,R3,1.1851038557286,0.671825225493959,NS,-3.20274192925604
RARA:RXRA,mES_LIF,-0.204439321098413,R1,-0.6895223511642,0.178418581816849,NS,-1.56408083020083
RARA:RXRA,mES_LIF,-0.923023407462493,R2,-0.6895223511642,0.178418581816849,NS,-1.56408083020083
RARA:RXRA,mES_LIF,-0.656011010869805,R3,-0.6895223511642,0.178418581816849,NS,-1.56408083020083
RARA:RXRA,mES_POU5F1_DEG,-0.650563612978536,R1,-0.562473039010119,0.492875705148446,NS,-4.13132869769141
RARA:RXRA,mES_POU5F1_DEG,0.818956133767511,R2,-0.562473039010119,0.492875705148446,NS,-4.13132869769141
RARA:RXRA,mES_SOX2_DEG,0.0642691448445802,R1,-0.0122920830478926,0.978129809380548,NS,-1.45850622896853
RARA:RXRA,mES_SOX2_DEG,-0.0477532954634281,R2,-0.0122920830478926,0.978129809380548,NS,-1.45850622896853
RBPJ,mES_CH,0.850580149843197,R1,0.144702157576039,0.908130000950612,NS,-3.74307429690894
RBPJ,mES_CH,0.306813136263834,R2,0.144702157576039,0.908130000950612,NS,-3.74307429690894
RBPJ,mES_CH,-0.669695663110292,R3,0.144702157576039,0.908130000950612,NS,-3.74307429690894
RBPJ,mES_FOXA1_OE,0.593237996992989,R3,2.60637120261298,0.213085877604381,NS,-5.00883598403137
RBPJ,mES_LIF,1.00635758698466,R1,-0.0294677743223333,0.988405941782305,NS,-3.70543921077609
RBPJ,mES_LIF,0.00925875851529367,R2,-0.0294677743223333,0.988405941782305,NS,-3.70543921077609
RBPJ,mES_LIF,-0.256799431879435,R3,-0.0294677743223333,0.988405941782305,NS,-3.70543921077609
RBPJ,mES_POU5F1_DEG,0.669465444189367,R1,1.00088106927044,0.17465712562026,NS,-5.23697449927571
RBPJ,mES_POU5F1_DEG,0.568055162351411,R2,1.00088106927044,0.17465712562026,NS,-5.23697449927571
RBPJ,mES_SOX2_DEG,-0.330265332301288,R1,0.718641223833575,0.380928806085785,NS,-4.77572796522441
RBPJ,mES_SOX2_DEG,0.435172874664114,R2,0.718641223833575,0.380928806085785,NS,-4.77572796522441
REL,mES_CH,-0.0240562502746418,R1,0.00961550694349668,0.982649490635771,NS,0.539759097609158
REL,mES_CH,-0.135898832647083,R2,0.00961550694349668,0.982649490635771,NS,0.539759097609158
REL,mES_CH,0.246424383119058,R3,0.00961550694349668,0.982649490635771,NS,0.539759097609158
REL,mES_FOXA1_OE,-0.395221397526976,R3,0.0291936864383629,0.9678307207156,NS,1.06501668186926
REL,mES_LIF,0.437598199092307,R1,0.587676683011986,0.00316648557587779,Upregulated,0.535634767473632
REL,mES_LIF,0.628757117512695,R2,0.587676683011986,0.00316648557587779,Upregulated,0.535634767473632
REL,mES_LIF,0.719714193203275,R3,0.587676683011986,0.00316648557587779,Upregulated,0.535634767473632
REL,mES_POU5F1_DEG,0.648449852515283,R1,0.884780108741419,5.4924232888855e-4,Upregulated,1.09586310767231
REL,mES_POU5F1_DEG,0.487210767852807,R2,0.884780108741419,5.4924232888855e-4,Upregulated,1.09586310767231
REL,mES_SOX2_DEG,0.757646057919977,R1,0.725913074302907,5.9379360494177e-4,Upregulated,1.13836133976028
REL,mES_SOX2_DEG,1.16197046172705,R2,0.725913074302907,5.9379360494177e-4,Upregulated,1.13836133976028
RFX1,mES_CH,-0.575611009090774,R1,0.160903095059003,0.908130000950612,NS,-1.88695346507687
RFX1,mES_CH,NA,R2,0.160903095059003,0.908130000950612,NS,-1.88695346507687
RFX1,mES_CH,-1.41173257389676,R3,0.160903095059003,0.908130000950612,NS,-1.88695346507687
RFX1,mES_LIF,NA,R2,0.699273211318002,0.682813233196246,NS,-1.74569901630011
RFX1,mES_POU5F1_DEG,1.42728521967836,R1,1.49197823445334,0.0755353404880841,NS,-5.01489993604058
RFX1,mES_POU5F1_DEG,2.86182948635468,R2,1.49197823445334,0.0755353404880841,NS,-5.01489993604058
RFX1,mES_SOX2_DEG,-1.02611963747966,R1,1.1356529899275,0.0255337778512205,NS,-2.17663335837691
RORA,mES_CH,0.152346850282011,R1,-0.414140619038517,0.764671182751506,NS,-3.3336209360295
RORA,mES_CH,-0.560589329592577,R2,-0.414140619038517,0.764671182751506,NS,-3.3336209360295
RORA,mES_CH,0.407925329279626,R3,-0.414140619038517,0.764671182751506,NS,-3.3336209360295
RORA,mES_FOXA1_OE,1.55775495501451,R3,1.88372874488963,0.086936499032718,NS,-4.04041807906029
RORA,mES_LIF,0.751604091369446,R1,0.0312267856655743,0.988405941782305,NS,-3.3708347950046
RORA,mES_LIF,-0.631038467761323,R2,0.0312267856655743,0.988405941782305,NS,-3.3708347950046
RORA,mES_LIF,0.832796975041904,R3,0.0312267856655743,0.988405941782305,NS,-3.3708347950046
RORA,mES_POU5F1_DEG,1.5739027007582,R1,0.12168998988127,0.939042585085944,NS,-4.79471235799588
RORA,mES_POU5F1_DEG,0.246267374167162,R2,0.12168998988127,0.939042585085944,NS,-4.79471235799588
RORA,mES_SOX2_DEG,-0.0400480770133159,R1,0.0898833382102379,0.882617710747103,NS,-4.04929582683305
RORA,mES_SOX2_DEG,0.747531980923787,R2,0.0898833382102379,0.882617710747103,NS,-4.04929582683305
RUNX2,mES_CH,0.39697258984025,R1,-0.0605790783708983,0.908130000950612,NS,-1.57588319099124
RUNX2,mES_CH,-0.0488452334369049,R2,-0.0605790783708983,0.908130000950612,NS,-1.57588319099124
RUNX2,mES_CH,-0.316552349987637,R3,-0.0605790783708983,0.908130000950612,NS,-1.57588319099124
RUNX2,mES_FOXA1_OE,-0.785369961163312,R3,-0.305627737871819,0.92869572764428,NS,-1.93717555191767
RUNX2,mES_LIF,-1.36623977160855e-4,R1,-0.359124054465739,0.614764591609532,NS,-1.58971229640754
RUNX2,mES_LIF,-0.41784847650995,R2,-0.359124054465739,0.614764591609532,NS,-1.58971229640754
RUNX2,mES_LIF,0.278715057863348,R3,-0.359124054465739,0.614764591609532,NS,-1.58971229640754
RUNX2,mES_POU5F1_DEG,-1.44386656752836,R1,-0.326055148620301,0.639150088336311,NS,-2.24237201161055
RUNX2,mES_POU5F1_DEG,0.953295103969576,R2,-0.326055148620301,0.639150088336311,NS,-2.24237201161055
RUNX2,mES_SOX2_DEG,0.151350093898352,R1,0.309858282828175,0.675036862688785,NS,-1.79512596002496
RUNX2,mES_SOX2_DEG,1.56716113820296,R2,0.309858282828175,0.675036862688785,NS,-1.79512596002496
RXRA,mES_CH,-0.106134919151381,R1,-0.500819631285011,0.0514974815288371,NS,0.381502524463541
