logFC	P.Value	tf	DMSO	LIF6	p_adjusted	sig
-0.0324348228246661	0.85032649596881	POU2F1	0.419683336531084	0.387248513706418	0.921178066445499	NS
-0.0418863870121654	0.767570796210384	ATF4	2.33220016554687	2.29031377853471	0.876253386824243	NS
0.0063288493782299	0.971167518518506	PGR	-0.944167360928492	-0.937838511550262	0.973286817510173	NS
-0.00820514677912535	0.959415504579011	GRHL1	0.843546442713551	0.835341295934426	0.973286817510173	NS
-0.0126619750201907	0.953138323798058	RARA	-2.50776494243894	-2.52042691745913	0.973286817510173	NS
0.0309215722448455	0.822656911738101	FOXO1	-0.733321763803056	-0.702400191558211	0.901840921210465	NS
-1.09570683005045	7.71663219506006e-09	STAT4	-0.0477359001560262	-1.14344273020648	4.97722776581374e-07	Downregulated
-0.439221726733649	0.000629492836233676	RARA:RXRA	-0.26565040918212	-0.704872135915769	0.0203011439685361	NS
-0.551455652635512	0.00534681559109481	NR1H2	1.27854994461473	0.727094291979218	0.118548316340882	NS
-0.1535659222573	0.0892942671059372	KLF4	0.135466778370708	-0.0180991438865925	0.523330243592412	NS
0.20338177511048	0.144615652831731	HNF4A	-0.662145396003501	-0.458763620893022	0.533305518051098	NS
0.155998843581948	0.108403164972583	MEF2A	0.6224269458789	0.778425789460848	0.533305518051098	NS
0.147505674362091	0.146171275664401	FOS::JUN	0.59308092756889	0.740586601930981	0.533305518051098	NS
0.206150175995817	0.18757565086038	NR1D1	-2.6601977381566	-2.45404756216078	0.533305518051098	NS
-0.413990012256799	0.199398873302824	TCF7	1.34809544056298	0.93410542830618	0.535884472001341	NS
0.216084372459142	0.145584928057509	SRF	-0.977197322857218	-0.761112950398076	0.533305518051098	NS
0.198829169203391	0.167984321584869	RANDOM3_1_mCMV	-1.84576227307968	-1.64693310387629	0.533305518051098	NS
0.167921928853746	0.155578362769198	RANDOM1_3_mCMV	-2.12549698981417	-1.95757506096043	0.533305518051098	NS
0.166725926743876	0.179075236999393	NR3C1	-2.78008202307551	-2.61335609633164	0.533305518051098	NS
0.113850743526784	0.185885232895722	NR1H4::RXRA	-0.653580342171109	-0.539729598644326	0.533305518051098	NS
0.124009993946237	0.19430511122792	MYC	-0.196950143777577	-0.0729401498313401	0.533305518051098	NS
-0.172351878084444	0.18532009714248	NR4A2::RXRA	0.780756120327111	0.608404242242666	0.533305518051098	NS
0.1352683198765	0.218690646867306	SREBF1	-2.2736197966134	-2.1383514767369	0.553158695017304	NS
0.16714676820076	0.236887209184227	RANDOM1_1_mCMV	-2.45175401806793	-2.28460724986717	0.57657452801444	NS
0.198923014491879	0.25337760034649	RBPJ	-2.24188879856291	-2.04296578407104	0.585474944051297	NS
0.217935360915212	0.261427722659994	RANDOM2_1_mCMV	-2.43411694283434	-2.21618158191912	0.585474944051297	NS
0.222558487306929	0.263215786531207	HSF1	-2.31133050192207	-2.08877201461514	0.585474944051297	NS
0.147652997318378	0.258752750652167	THRA	-1.74093845052749	-1.59328545320911	0.585474944051297	NS
0.172306887596952	0.27231392746572	AHR::ARNT	-1.32949207164348	-1.15718518404652	0.585474944051297	NS
0.13720166938487	0.287289377477033	RANDOM2_2_mCMV	-2.30697484008835	-2.16977317070348	0.587914025556574	NS
0.100227984106126	0.303324167977125	NR4A1	-1.36485755235617	-1.26462956825004	0.601981810293063	NS
0.162962060417046	0.291678276245122	GATA1	-2.47374169501435	-2.3107796345973	0.587914025556574	NS
0.116580630336683	0.331370028519998	TFEB	1.52282131416615	1.63940194450283	0.630035505224103	NS
0.160942504427995	0.348063675049131	RANDOM3_3_mCMV	-1.91562417924392	-1.75468167481593	0.638265149569028	NS
0.142883817445393	0.356054497377264	WT1	-1.32801410881473	-1.18513029136934	0.638265149569028	NS
0.170841963850685	0.3683436200148	REL	1.31680945449301	1.4876514183437	0.642112526782556	NS
0.086530235495075	0.394513707796881	FOSL1	-0.992434485868632	-0.905904250373557	0.678563577410635	NS
0.133556655921167	0.366307067955208	EGR1	-1.7880368904999	-1.65448023457873	0.642112526782556	NS
0.116646167236582	0.407811934668716	GLI1	-2.25056555420956	-2.13391938697298	0.683217397042394	NS
0.131111278749539	0.430301676265703	RANDOM1_2_mCMV	-1.92430941844106	-1.79319813969152	0.702644509345262	NS
0.18920873853484	0.460798297427012	NFATC1	-2.14814705505719	-1.95893831652235	0.707654528191483	NS
-0.0929078654524608	0.604913512450956	TFCP2L1	1.63808317199412	1.54517530654166	0.789676869403813	NS
0.0891775153819161	0.607457212980774	CEBPB	0.144177542892889	0.233355058274805	0.789676869403813	NS
0.110392631937812	0.496414091901275	RANDOM2_3_mCMV	-2.31722645879321	-2.20683382685539	0.749257493520019	NS
0.0934307295915811	0.604929806666898	RANDOM3_2_mCMV	-1.65157115043673	-1.55814042084515	0.789676869403813	NS
0.0869638565886067	0.626480594691887	IRF1	-2.01516368503097	-1.92819982844236	0.794299955754805	NS
0.0881153658181015	0.559643911163798	SOX9	-2.29019499609545	-2.20207963027735	0.789676869403813	NS
0.111314914108085	0.550690505644478	NR5A2	-1.37811072685325	-1.26679581274517	0.789676869403813	NS
-0.0843684882061286	0.587519731619683	SMAD2::SMAD3::SMAD4	-1.24065327408662	-1.32502176229275	0.789676869403813	NS
0.0925613083591019	0.570574444734319	VDR::RXRA	-1.85403346329612	-1.76147215493701	0.789676869403813	NS
0.122277908311111	0.499504995680012	TFAP2A	-2.04589851705308	-1.92362060874197	0.749257493520019	NS
0.0711137119076069	0.584130283598122	TEAD1	1.17599019560166	1.24710390750927	0.789676869403813	NS
0.0723458918904679	0.598650412274867	STAT1::STAT2	-2.10051954713192	-2.02817365524145	0.789676869403813	NS
0.0661707498823325	0.635095014495214	CLOCK	1.21999264646438	1.28616339634672	0.795410260872647	NS
-0.0664138435619099	0.648074975084937	NRF1	2.25874069463685	2.19232685107494	0.803862228711124	NS
-0.0380173492766959	0.66047772404908	NFYA	0.528705166937526	0.490687817660831	0.811234350158928	NS
-0.0818161725821406	0.674254795181695	PPARG::RXRA	-2.09427262772676	-2.1760888003089	0.812886622228398	NS
0.0171755537233314	0.947430546767028	TP53	2.14414543934925	2.16132099307258	0.973286817510173	NS
0.0492758954488566	0.609602141838972	HIF1A	-0.968088951067675	-0.918813055618819	0.789676869403813	NS
-0.00581052748181503	0.973286817510173	NR1I2	-1.58454034902824	-1.59035087651005	0.973286817510173	NS
0.0611484968116009	0.741543346752624	IRX3	-0.493625109975337	-0.432476613163736	0.861793619198995	NS
-0.0285155733821003	0.755236488548019	SOX2	0.6982796863323	0.6697641129502	0.869870598416914	NS
-0.0364895201807738	0.718781751585257	MAF::NFE2	1.90308291695941	1.86659339677864	0.847685360720486	NS
-0.0488833350764707	0.715255330343611	GATA4	2.25445370065404	2.20557036557757	0.847685360720486	NS
0.0503282718113138	0.873134403433458	HNF1A	-0.34724545342775	-0.296917181616436	0.93086229787534	NS
-0.0189865614100409	0.856909829251627	MTF1	2.36124882405368	2.34226226264363	0.921178066445499	NS
0.0337188175976233	0.824939757386317	ESR1	-1.80687684366428	-1.77315802606665	0.901840921210465	NS
0.0466339782497785	0.666595667572452	E2F1	1.01895027760865	1.06558425585843	0.811234350158928	NS
0.0424566230499153	0.780143895954983	NR1I3	-1.92363984976599	-1.88118322671607	0.882794408580638	NS
0.00866943633251656	0.968518719007561	RORA	-2.12499188946257	-2.11632245313006	0.973286817510173	NS
0.0142375484213523	0.929529151208471	POU5F1	-0.387393251520854	-0.373155703099502	0.973286817510173	NS
-0.0194336920105263	0.823537372378014	XBP1	-0.848577921188106	-0.868011613198632	0.901840921210465	NS
0.225954596576969	0.157620983116138	RANDOM2_1_Random	-1.4444631060322	-1.21850850945523	0.533305518051098	NS
0.347888862438316	0.140623910777502	RANDOM1_1_Random	-1.82584268189431	-1.47795381945599	0.533305518051098	NS
-0.253827750741036	0.270917182967464	RFX1	-0.814766256811201	-1.06859400755224	0.585474944051297	NS
0.181950656828904	0.356241013712946	FOXA1	-1.96450295522899	-1.78255229840008	0.638265149569028	NS
0.142762715561615	0.332111739187899	RANDOM3_1_Random	-0.473590832321506	-0.330828116759891	0.630035505224103	NS
-0.104581119973469	0.417727077731965	SP1	1.43177926697298	1.32719814699952	0.690856320864403	NS
-0.00684699118759873	0.967859518046262	NR3C2	-0.725727310597095	-0.732574301784694	0.973286817510173	NS
-1.42483966528669	1.11438838883459e-09	STAT3	1.85612464721236	0.431284981925672	1.43756102159662e-07	Downregulated
0.578484769346401	0.00551387517864568	RANDOM1_3_hBGm	-2.84447860558032	-2.26599383623392	0.118548316340882	NS
0.406368400755784	0.0071104724918614	PAX6	-2.24576902165606	-1.83940062090027	0.13103585020716	NS
0.496562979739645	0.00982894002763453	RANDOM3_2_hBGm	-2.11847451389194	-1.6219115341523	0.158491657945607	NS
0.522925765580548	0.0195772255972417	GBX2	-2.16153135487495	-1.6386055892944	0.252546210204418	NS
0.489307421785771	0.0164795397758371	RANDOM3_3_hBGm	-1.87705690625065	-1.38774948446488	0.236206736786999	NS
0.285637206344576	0.0295053459045336	ESRRB	-1.50683859396864	-1.22120138762407	0.317182468473736	NS
0.455148963966365	0.035029860958387	RANDOM2_2_hBGm	-2.4749757877115	-2.01982682374513	0.32277514740228	NS
0.503807242355279	0.0343466514935269	RANDOM2_1_hBGm	-2.89324664218684	-2.38943939983156	0.32277514740228	NS
0.422992312263974	0.0402631591638711	RANDOM2_3_hBGm	-2.69411682038282	-2.27112450811885	0.346263168809291	NS
0.399068600144948	0.0585936549812721	CREB1	-1.27129153721819	-0.87222293707324	0.438034625924758	NS
0.469909265276996	0.0654525813090792	HOMEZ	-2.98279518102916	-2.51288591575216	0.444388578361643	NS
0.390000708804613	0.0933069426560114	RANDOM1_2_hBGm	-2.4677377080594	-2.07773699925479	0.523330243592412	NS
0.327399677896444	0.114272162066105	RANDOM3_1_hBGm	-1.7694876549805	-1.44208797708406	0.533305518051098	NS
0.194596965342645	0.168885285348202	ELK1	2.01322576719739	2.20782273254003	0.533305518051098	NS
0.397554153863934	0.140088041718291	RANDOM1_1_hBGm	-2.73821102335865	-2.34065686949472	0.533305518051098	NS
0.347341446837734	0.13705433393497	SMAD4	-1.52010245927694	-1.17276101243921	0.533305518051098	NS
0.163919445531733	0.168313764080644	NFE2L2	2.32946139266295	2.49338083819468	0.533305518051098	NS
0.239347020646283	0.269107717004135	NEUROG2	-3.09962867670553	-2.86028165605925	0.585474944051297	NS
0.31975069770728	0.280736833423338	NFKB1	-0.729687552369238	-0.409936854661958	0.587914025556574	NS
-0.127212151071401	0.722832478133748	TCF7L2	0.903331155109242	0.776119004037841	0.847685360720486	NS
0.119119884529951	0.538846500280419	IRF3	0.943759212388116	1.06287909691807	0.789676869403813	NS
