tf,condition,primetime_logFC,chromVAR_dif,primetime_sign,chromVAR_sign,primetime_pval_adj,chromVAR_pval_adj
MTF1,Forskolin,0.170024532063383,0.013196758503149867,NS,NS,0.309078577245166,0.7910054387703824
MTF1,Heat_shock,0.510319847415962,0.012445547564735432,Upregulated,NS,0.00162786027933393,0.39245181048468014
MTF1,LIF_removal_1h,-0.147801219795287,0.006792074414135625,NS,NS,0.918319072311947,0.9968723756132148
MTF1,LIF_removal_3h,-0.00563015406805988,0.0020638637244296404,NS,NS,0.984763658191153,0.9999437632103492
MTF1,LIF_removal_6h,-0.0189865614100409,-2.6947043716201054e-4,NS,NS,0.921178066445499,0.9953257592195215
MTF1,mNPC_differentiation,-1.74648220106218,0.005688824853685388,Downregulated,NS,7.40341076239372e-10,0.6516260690098074
MTF1,TFCP2L1_knockdown,0.0737215147214675,0.028816800162288162,NS,NS,0.732872569834651,0.29878662625764046
MYBL2,Chiron_removal,0.155188409943237,-0.0030890453560185258,NS,NS,0.897201161354868,0.8856096190309896
MYBL2,FOXA1_overexpression,0.671567331591446,-0.015767182314347133,NS,NS,0.789720059729306,0.7319938621609111
MYBL2,LIF_removal_24h,-0.181690075143054,0.001731424179566612,NS,NS,0.761975290896259,0.9565755099308947
MYBL2,POU5F1_degradation,-0.587027707830057,0.05026463080034078,NS,Upregulated,0.365989549531941,0.005588633183095066
MYBL2,SOX2_degradation,-0.127243200083679,0.041734898829686694,NS,Upregulated,0.781761354690026,0.01291191449686086
MYBL2,Serum,0.145444848718071,7.677928128610872e-4,NS,NS,0.518789515820026,0.9835484029005317
MYBL2,Forskolin,-0.2792591646609,0.02582193641914695,NS,NS,0.215580831352978,0.7910054387703824
MYBL2,Heat_shock,0.315522146080667,-0.01060298118800662,NS,NS,0.0272655435497635,0.7015915090608776
MYBL2,LIF_removal_1h,0.267684927570593,-0.007162539373186666,NS,NS,0.856605853241138,0.9968723756132148
MYBL2,LIF_removal_3h,0.33410822597784,-0.016299992322207857,NS,NS,0.415652851062661,0.9999437632103492
MYBL2,LIF_removal_6h,0.298214059173156,-0.025102139806450693,NS,NS,0.438034625924758,0.9630486350669691
MYBL2,mNPC_differentiation,0.492264831149135,0.05517799704188001,NS,Upregulated,0.0670370921698434,0.004721049986843862
MYBL2,TFCP2L1_knockdown,0.252847712950353,-0.006799461577524422,NS,NS,0.321691478611502,0.9505540340835739
MYC,Chiron_removal,-0.637645275107996,-0.013718371145205509,NS,NS,0.079549700643007,0.5625386054970428
MYC,FOXA1_overexpression,-0.952473114049014,-0.005270367317432863,NS,NS,0.421065485740562,0.8893259292665268
MYC,LIF_removal_24h,-0.14801813843074,0.006706180876316215,NS,NS,0.768745598943699,0.7344465816742437
MYC,POU5F1_degradation,-0.543167390606515,0.003229932523147676,NS,NS,0.161561530358856,0.8204496636785612
MYC,SOX2_degradation,-0.343201794959849,-0.009756856260248284,NS,NS,0.150897223990351,0.411719392322466
MYC,Serum,-0.463315761725352,2.274502970443807e-4,Downregulated,NS,7.1374461047764e-4,0.9846641558423053
MYC,Forskolin,0.642581811095745,0.020948959253315247,Upregulated,NS,7.47480993697556e-5,0.6538655945188654
MYC,Heat_shock,-0.327278038679977,0.047351816682149495,NS,Upregulated,0.0198339775125855,0.0019753592076743923
MYC,LIF_removal_1h,-0.0674614674282994,5.602242573886172e-4,NS,NS,0.960970707729181,0.9968723756132148
MYC,LIF_removal_3h,0.0891473991310109,-0.0012555955318041907,NS,NS,0.86802305667349,0.9999437632103492
MYC,LIF_removal_6h,0.124009993946237,0.0014916885132711165,NS,NS,0.533305518051098,0.9953257592195215
MYC,mNPC_differentiation,-1.02147806196781,-0.03818007877391709,Downregulated,Downregulated,1.77400654171531e-6,0.004525105142087772
MYC,TFCP2L1_knockdown,0.0641780817375564,0.012693004554665543,NS,NS,0.757045853616478,0.9505540340835739
NEUROG2,Chiron_removal,0.457104444078016,0.00651955787378221,NS,NS,0.908130000950612,0.8497811102305951
NEUROG2,FOXA1_overexpression,0.385866236928843,-0.051722067667902515,NS,NS,0.92869572764428,0.2937168261535664
NEUROG2,LIF_removal_24h,1.17633348323765,0.002210648450651006,NS,NS,0.692667268161286,0.9448580139682561
NEUROG2,POU5F1_degradation,-0.817385447006519,0.009230125117178519,NS,NS,0.639150088336311,0.5997174652277633
NEUROG2,SOX2_degradation,-0.858895841884409,0.02324591661462347,NS,NS,0.676856959568105,0.14577640050808086
NEUROG2,Serum,-0.115394936453263,-0.012448437053341543,NS,NS,0.681336026325182,0.8691293340637458
NEUROG2,Forskolin,0.253614378968675,-0.004978868383454394,NS,NS,0.581607859272195,0.9714745828818446
NEUROG2,Heat_shock,0.787265690124847,-0.01425525470563353,Upregulated,NS,8.02064187682987e-5,0.5453165422194054
NEUROG2,LIF_removal_1h,0.599824997582664,-0.010394109939480704,NS,NS,0.709892979811474,0.9968723756132148
NEUROG2,LIF_removal_3h,0.236048075784366,-0.0071711261925786925,NS,NS,0.838018209523585,0.9999437632103492
NEUROG2,LIF_removal_6h,0.239347020646283,0.003521410812802767,NS,NS,0.585474944051297,0.9953257592195215
NEUROG2,mNPC_differentiation,0.0456820272257474,0.11365854317366725,NS,Upregulated,0.853041065605782,3.460059933628729e-7
NEUROG2,TFCP2L1_knockdown,0.551868374256472,0.0013736268960665562,NS,NS,0.164234845851854,0.9860585031615959
NFAT5,Chiron_removal,0.349535896674036,0.0030076291394279106,NS,NS,0.351852639194024,0.8497811102305951
NFAT5,FOXA1_overexpression,0.672088966037478,0.02297811640628799,NS,NS,0.777623211132242,0.3715275527161268
NFAT5,LIF_removal_24h,0.0394061867214351,0.008116277052579456,NS,NS,0.97385159338697,0.5775636095883774
NFAT5,POU5F1_degradation,-0.605585228073933,-0.0023178665561595594,NS,NS,0.418443669812802,0.8281566361000751
NFAT5,SOX2_degradation,-0.598420903702039,-0.005748231055891051,NS,NS,0.0800779133523964,0.5733266628447448
NFAT5,Serum,0.0760189074158146,0.0018050905373904612,NS,NS,0.787268293242213,0.9620263281339205
NFAT5,Forskolin,-0.145838608560726,-0.011957485956832235,NS,NS,0.62222688874659,0.7910054387703824
NFAT5,Heat_shock,0.447609841038404,0.02362419546721176,NS,NS,0.0169268822467915,0.060807066804636024
NFAT5,LIF_removal_1h,0.261089911646954,-0.002125041339263625,NS,NS,0.902470035765118,0.9968723756132148
NFAT5,LIF_removal_3h,0.261446523899653,0.010056210514073382,NS,NS,0.672542266954426,0.9999437632103492
NFAT5,LIF_removal_6h,0.23183128787961,0.0018021274952777079,NS,NS,0.533305518051098,0.9953257592195215
NFAT5,mNPC_differentiation,0.130437225435775,-0.005126608483872095,NS,NS,0.581840954440798,0.6532919910410442
NFAT5,TFCP2L1_knockdown,0.20101530914358,0.0015446733588881756,NS,NS,0.543081933012034,0.9634715271878621
NFATC1,Chiron_removal,0.12688671901271,0.003388011773163805,NS,NS,0.908130000950612,0.8497811102305951
NFATC1,FOXA1_overexpression,-0.036620296566701,-0.012674840463585323,NS,NS,0.9678307207156,0.7200595139172579
NFATC1,LIF_removal_24h,-0.0108497518514195,0.012748310338806568,NS,NS,0.988405941782305,0.49282737187951176
NFATC1,POU5F1_degradation,-0.379324058666725,0.004649297758070077,NS,NS,0.620399033732159,0.761870275493417
NFATC1,SOX2_degradation,-1.21633637655967,0.007945367384816817,NS,NS,0.0448504140117224,0.5644646161293836
NFATC1,Serum,-0.103014613850764,6.447291670710598e-4,NS,NS,0.79170321070972,0.9835484029005317
NFATC1,Forskolin,0.1108667822139,-0.011808422782056134,NS,NS,0.735113616830221,0.8263401601446939
NFATC1,Heat_shock,0.353583267257033,-0.007213074314919058,NS,NS,0.155670552455893,0.7377867055502294
NFATC1,LIF_removal_1h,0.355574576504309,-0.008791672526707544,NS,NS,0.856605853241138,0.9968723756132148
NFATC1,LIF_removal_3h,0.18881134402217,0.00594130712613088,NS,NS,0.86802305667349,0.9999437632103492
NFATC1,LIF_removal_6h,0.18920873853484,0.009474326740989532,NS,NS,0.707654528191483,0.9953257592195215
NFATC1,mNPC_differentiation,0.172875132129246,0.11143435372946701,NS,Upregulated,0.540518890535889,1.4351658135458507e-8
NFATC1,TFCP2L1_knockdown,0.510818802417674,0.007140747644805406,NS,NS,0.26479518945754,0.9505540340835739
NFE2L2,Chiron_removal,-0.0625615895333675,-0.006794642554957661,NS,NS,0.843494006530403,0.7330499434968532
NFE2L2,FOXA1_overexpression,-0.0232271639073882,0.02134590764280251,NS,NS,0.9678307207156,0.4580899786063975
NFE2L2,LIF_removal_24h,0.148478886219685,-0.0200385014645197,NS,NS,0.437377907146796,0.1827890772200648
NFE2L2,POU5F1_degradation,-0.069595302982637,0.038161181411921374,NS,Upregulated,0.765556984448747,0.0027093317666959343
NFE2L2,SOX2_degradation,0.117230859481074,0.006299965270540633,NS,NS,0.361257324117451,0.5996680600720888
NFE2L2,Serum,0.0677010110557895,0.01960496901207563,NS,NS,0.743198792675046,0.5649870909154575
NFE2L2,Forskolin,-0.0888387165182588,0.010930684182882244,NS,NS,0.62222688874659,0.8263401601446939
NFE2L2,Heat_shock,-1.87118381141948,0.0023580679477643637,Downregulated,NS,3.49749709539749e-8,0.9277294959023288
NFE2L2,LIF_removal_1h,-0.0689172791799503,-0.006042860180420238,NS,NS,0.932201579881635,0.9968723756132148
NFE2L2,LIF_removal_3h,0.0324918755119364,-0.0014986559771826059,NS,NS,0.948797978487585,0.9999437632103492
NFE2L2,LIF_removal_6h,0.163919445531733,-0.0011778543193644094,NS,NS,0.533305518051098,0.9953257592195215
NFE2L2,mNPC_differentiation,0.13874596664651,0.01581283476916089,NS,NS,0.348736503652243,0.22090002640525147
NFE2L2,TFCP2L1_knockdown,-0.194652533497078,-0.005432249254318115,NS,NS,0.2933362764236,0.9505540340835739
NFIA,Chiron_removal,-0.163567520977098,-0.002688816309894468,NS,NS,0.908130000950612,0.9260777088719554
NFIA,FOXA1_overexpression,1.00521636447969,0.028806926417881067,NS,NS,0.671825225493959,0.6642026446884354
NFIA,LIF_removal_24h,0.176017614912435,-0.017713194365569583,NS,NS,0.826324614279522,0.6671294687526755
NFIA,POU5F1_degradation,-0.735732019987453,0.05408641938494486,NS,Upregulated,0.317692131943441,0.03566031101827489
NFIA,SOX2_degradation,0.486469101464879,0.026946035753947228,NS,NS,0.454715820529412,0.2954455965357669
NFIA,Serum,-0.0340972705041988,-0.012293352076468027,NS,NS,0.909518325976253,0.9499335297855954
NFIA,Forskolin,-0.049294094087913,-0.004005881865653385,NS,NS,0.823683804096455,0.9993433391877434
NFIA,Heat_shock,0.593190709790193,0.01310052581790357,Upregulated,NS,1.3455452634236e-4,0.7462375046093819
NFIA,LIF_removal_1h,-0.048573186382848,0.0014171176840498886,NS,NS,0.978707603082499,0.9968723756132148
NFIA,LIF_removal_3h,-0.0435143141708239,0.0017678371694514958,NS,NS,0.948797978487585,0.9999437632103492
NFIA,LIF_removal_6h,0.201084896678342,0.008622815525014742,NS,NS,0.533305518051098,0.9953257592195215
NFIA,mNPC_differentiation,1.09749070527563,0.8304130037132847,Upregulated,Upregulated,3.02890225010742e-5,1.4593006324061221e-21
NFIA,TFCP2L1_knockdown,0.100543379747071,0.0020160126209990276,NS,NS,0.758442033547021,0.9860585031615959
NFKB1,Chiron_removal,0.0700987593893894,0.020875058004579856,NS,NS,0.908130000950612,0.1850471092660181
NFKB1,FOXA1_overexpression,0.507580281697836,0.0029076680050070004,NS,NS,0.789720059729306,0.9306915424234862
NFKB1,LIF_removal_24h,1.54913997204642,-0.003663229734762203,Upregulated,NS,1.81906470521528e-10,0.8412130153775106
NFKB1,POU5F1_degradation,1.28745508462138,-0.03021457036174143,Upregulated,Downregulated,3.5715013893478e-4,0.006534816236681349
NFKB1,SOX2_degradation,0.877079570145318,-0.048745240696773134,Upregulated,Downregulated,2.48272406286972e-6,4.396074037486216e-5
NFKB1,Serum,1.89910423697817,0.0021790406521621855,Upregulated,NS,2.63820106518651e-6,0.9620263281339205
NFKB1,Forskolin,0.423302043423619,-0.015702390035537077,NS,NS,0.247608896759926,0.7910054387703824
NFKB1,Heat_shock,0.074335012506492,-0.004613454074795818,NS,NS,0.805018854644843,0.8016128636386828
NFKB1,LIF_removal_1h,0.185207042496686,7.801660121708985e-4,NS,NS,0.932201579881635,0.9968723756132148
NFKB1,LIF_removal_3h,0.38928244481671,-0.014330613487905567,NS,NS,0.672542266954426,0.9999437632103492
NFKB1,LIF_removal_6h,0.31975069770728,-0.012565020549618758,NS,NS,0.587914025556574,0.9953257592195215
NFKB1,mNPC_differentiation,2.00521962292377,-0.04972548783772884,Upregulated,Downregulated,4.25671720206509e-6,1.1610075138390803e-4
NFKB1,TFCP2L1_knockdown,-0.183305969041785,-0.009170613518230005,NS,NS,0.758442033547021,0.9505540340835739
NFYA,Chiron_removal,0.237039086511276,0.008085124739182312,NS,NS,0.908130000950612,0.6583060240714198
NFYA,FOXA1_overexpression,0.311342343627201,0.012880858589869131,NS,NS,0.934471774660713,0.6178850395772737
NFYA,LIF_removal_24h,0.0192567554536646,0.01648924696561907,NS,NS,0.988405941782305,0.20523433260337576
NFYA,POU5F1_degradation,-0.101902485040619,0.04648641299715622,NS,Upregulated,0.942215100070178,9.69256592348092e-5
NFYA,SOX2_degradation,-0.408251673897924,0.06082179014703892,NS,Upregulated,0.720958395023758,1.2714803145496985e-6
NFYA,Serum,-0.433673113111727,0.010103967278655965,Downregulated,NS,3.6224809129395e-4,0.8537061425182723
NFYA,Forskolin,-0.194166551338902,0.02854057284692004,NS,NS,0.175573729290138,0.3903622578373288
NFYA,Heat_shock,-0.59814215533593,-0.0010769102463985252,Downregulated,NS,8.02064187682987e-5,0.975969830680429
NFYA,LIF_removal_1h,0.0462637381759936,-0.004811592608817014,NS,NS,0.932201579881635,0.9968723756132148
NFYA,LIF_removal_3h,-0.0426434088408517,0.0026409254118622775,NS,NS,0.941411719001189,0.9999437632103492
NFYA,LIF_removal_6h,-0.0380173492766959,0.0017211819424517057,NS,NS,0.811234350158928,0.9953257592195215
NFYA,mNPC_differentiation,-1.08681250507348,0.10712334258883742,Downregulated,Upregulated,8.50811633398238e-7,2.5599772601366966e-10
NFYA,TFCP2L1_knockdown,0.0512093740232532,0.009952851794650278,NS,NS,0.770224248424778,0.9505540340835739
NR1D1,Chiron_removal,-0.169723278169697,0.009606610478617359,NS,NS,0.908130000950612,0.7156323250719538
NR1D1,FOXA1_overexpression,NA,-0.013292475978648206,NA,NS,NA,0.7394643400001408
NR1D1,LIF_removal_24h,0.146000347074576,-0.02232533218941003,NS,NS,0.949011861382116,0.2521204572746594
NR1D1,POU5F1_degradation,NA,-0.008955453225169614,NA,NS,NA,0.5936046743721601
NR1D1,SOX2_degradation,0.834925961466474,0.015349158989576206,NS,NS,0.304529361885719,0.31222580934986804
NR1D1,Serum,-0.0480954137097451,-0.014525103296604572,NS,NS,0.866828405212337,0.8537061425182723
NR1D1,Forskolin,0.133512814884606,-0.006365798380707581,NS,NS,0.618053515614397,0.9714745828818446
NR1D1,Heat_shock,0.405630864195795,0.002583714670853339,NS,NS,0.0267461755155373,0.9410209536022226
NR1D1,LIF_removal_1h,0.372613054665916,-0.012220858351259052,NS,NS,0.709892979811474,0.9968723756132148
NR1D1,LIF_removal_3h,0.100536352849797,-7.944895007223236e-4,NS,NS,0.89918293817698,0.9999437632103492
NR1D1,LIF_removal_6h,0.206150175995817,-0.0017831698820552633,NS,NS,0.533305518051098,0.9953257592195215
NR1D1,mNPC_differentiation,0.348270572328854,-0.006541398238610991,NS,NS,0.17595027038587,0.6969292673404034
NR1D1,TFCP2L1_knockdown,0.299683059184166,-5.4161626731382556e-5,NS,NS,0.26479518945754,0.9971713812245124
NR1H2,Chiron_removal,NA,-0.02436858055416262,NA,NS,NA,0.1850471092660181
NR1H2,FOXA1_overexpression,NA,-0.022998415607251244,NA,NS,NA,0.4474267518839374
NR1H2,LIF_removal_24h,NA,-0.03048555913777109,NA,Downregulated,NA,0.04127043416329478
NR1H2,POU5F1_degradation,NA,0.0010876122671406594,NA,NS,NA,0.9313657997433542
NR1H2,SOX2_degradation,NA,-0.010923190006499196,NA,NS,NA,0.3635072494079322
NR1H2,Serum,-0.868289404245342,-0.026806886830632613,Downregulated,NS,9.2928663092461e-4,0.22922194456259745
NR1H2,Forskolin,-0.290568544641855,-0.0037047400944583836,NS,NS,0.354275342440481,0.9714745828818446
NR1H2,Heat_shock,-0.748540997732476,0.016511982375608306,Downregulated,NS,0.00142395951809013,0.3128306735471627
NR1H2,LIF_removal_1h,-0.316871323549164,0.005331777545820253,NS,NS,0.856605853241138,0.9968723756132148
NR1H2,LIF_removal_3h,-0.342476715192489,-0.010294854530718581,NS,NS,0.624658591356984,0.9999437632103492
NR1H2,LIF_removal_6h,-0.551455652635512,-0.004887359407584366,NS,NS,0.118548316340882,0.9953257592195215
NR1H2,mNPC_differentiation,-2.87350261702411,-0.1610680018274291,Downregulated,Downregulated,1.57567210808458e-10,1.3891189606132786e-12
NR1H2,TFCP2L1_knockdown,0.0903683392106151,-0.006445121279591171,NS,NS,0.831811140216594,0.9505540340835739
NR1H4::RXRA,Chiron_removal,0.474423773471093,-0.005922969245370716,NS,NS,0.14667577344403,0.7330499434968532
NR1H4::RXRA,FOXA1_overexpression,0.0661859157020229,-1.9469753830879052e-5,NS,NS,0.9678307207156,0.9988879487369204
NR1H4::RXRA,LIF_removal_24h,-0.297611706802626,-0.021654131004167795,NS,NS,0.452935337312247,0.07653645135759041
NR1H4::RXRA,POU5F1_degradation,-0.393677113249086,0.016899746362367657,NS,NS,0.537928501940635,0.07979534568877439
NR1H4::RXRA,SOX2_degradation,-1.00227565835578,0.003637144395758456,Downregulated,NS,0.00763755826734948,0.7171624154887237
NR1H4::RXRA,Serum,-0.183808982935703,-0.01438722287968499,NS,NS,0.18209618421468,0.5938852961859689
NR1H4::RXRA,Forskolin,0.132733594349726,-0.00402830519950066,NS,NS,0.465115078572651,0.9714745828818446
NR1H4::RXRA,Heat_shock,0.363258080175221,0.01329542232049757,Upregulated,NS,0.00813935341051388,0.31421153052926765
NR1H4::RXRA,LIF_removal_1h,0.0373274832541185,0.00530761421855563,NS,NS,0.978707603082499,0.9968723756132148
NR1H4::RXRA,LIF_removal_3h,-0.0450502602066382,-0.008701151852501417,NS,NS,0.941411719001189,0.9999437632103492
NR1H4::RXRA,LIF_removal_6h,0.113850743526784,-0.0021527879436168667,NS,NS,0.533305518051098,0.9953257592195215
NR1H4::RXRA,mNPC_differentiation,-1.41907120146537,-0.04224757662342193,Downregulated,Downregulated,1.70841817787017e-9,3.2191207954905207e-4
NR1H4::RXRA,TFCP2L1_knockdown,-0.324956800333799,-0.009707798656792424,NS,NS,0.0621965607935096,0.9505540340835739
NR1I2,Chiron_removal,-0.46009425021625,-0.029334791301686643,NS,Downregulated,0.550542063691426,0.043246825484986776
NR1I2,FOXA1_overexpression,0.77894656755654,-0.03441027810473716,NS,NS,0.789720059729306,0.2937168261535664
NR1I2,LIF_removal_24h,-0.378313412932363,-0.006358209925532505,NS,NS,0.682813233196246,0.7186189735384787
NR1I2,POU5F1_degradation,0.0792682310330197,-0.006151532922856753,NS,NS,0.939042585085944,0.5976129029804469
NR1I2,SOX2_degradation,-0.421264965635,0.004098331907665922,NS,NS,0.35639058712591,0.7113659592138045
NR1I2,Serum,-0.37779260068403,-0.016350667725490195,NS,NS,0.0461296094596588,0.5649870909154575
NR1I2,Forskolin,-0.554607732686386,0.00517640581182192,Downregulated,NS,0.00682945969306685,0.9714745828818446
NR1I2,Heat_shock,0.0612259153327254,6.446655186878982e-4,NS,NS,0.739577286224062,0.9917075176888354
NR1I2,LIF_removal_1h,-0.455573051775727,0.0019816857114724534,NS,NS,0.902470035765118,0.9968723756132148
NR1I2,LIF_removal_3h,0.0028868847077924,-0.0020382630841899968,NS,NS,0.984763658191153,0.9999437632103492
NR1I2,LIF_removal_6h,-0.00581052748181503,-0.002104665102748272,NS,NS,0.973286817510173,0.9953257592195215
NR1I2,mNPC_differentiation,-0.246900521684351,-0.10193583644171975,NS,Downregulated,0.16998107729994,1.3580460616727742e-9
NR1I2,TFCP2L1_knockdown,-9.2436398419274e-4,-0.010725602637061212,NS,NS,0.995887257620177,0.9505540340835739
NR1I3,Chiron_removal,-0.426695207013681,-0.014829375759310346,NS,NS,0.481752816433032,0.2710628619379813
NR1I3,FOXA1_overexpression,-0.341206062777636,-0.021596950880180012,NS,NS,0.92869572764428,0.37136400016272536
NR1I3,LIF_removal_24h,-0.511946719330789,-0.028139341058378634,NS,Downregulated,0.452935337312247,0.012614073553114644
NR1I3,POU5F1_degradation,-0.556510115281008,0.007109010940802921,NS,NS,0.670912320562426,0.44217105012486907
NR1I3,SOX2_degradation,-0.213913451378643,0.010480032620725839,NS,NS,0.709825190908595,0.23349989966964446
NR1I3,Serum,-0.332002997696365,-0.015471468144009607,NS,NS,0.0538150485093889,0.5009612595835891
NR1I3,Forskolin,-0.362963327222374,0.0014254631490130051,NS,NS,0.0467716133331094,0.9993433391877434
NR1I3,Heat_shock,0.0279445846125052,0.025234839513585135,NS,Upregulated,0.84701032836514,0.024658652879690334
NR1I3,LIF_removal_1h,-0.26641318132754,-1.6688490502416407e-4,NS,NS,0.767024513433049,0.9968723756132148
NR1I3,LIF_removal_3h,0.0979792209658224,-0.021901586352224098,NS,NS,0.890857641398841,0.6418643571246436
NR1I3,LIF_removal_6h,0.0424566230499153,-0.021289128972695547,NS,NS,0.882794408580638,0.563665383841955
NR1I3,mNPC_differentiation,-0.252589180469629,-0.07666560751657675,NS,Downregulated,0.115589355485031,8.157184795260688e-9
NR1I3,TFCP2L1_knockdown,0.122794410346331,0.002394636788918037,NS,NS,0.616641025748658,0.9595895764557512
NR3C1,Chiron_removal,0.543510034095972,-0.0022192837330631946,NS,NS,0.569970313456926,0.8497811102305951
NR3C1,FOXA1_overexpression,-0.900194288937504,0.0018759215521777783,NS,NS,0.922631756910257,0.9314625091485441
NR3C1,LIF_removal_24h,0.0160735802198746,0.003129384721367252,NS,NS,0.988405941782305,0.8298259132404046
NR3C1,POU5F1_degradation,0.366396525174117,0.02477782270348746,NS,Upregulated,0.600278513303272,0.0028796219687812095
NR3C1,SOX2_degradation,0.0130494337894185,0.027537080027274924,NS,Upregulated,0.978129809380548,6.450161698519284e-4
NR3C1,Serum,-0.286820015778444,0.0014419085377624687,NS,NS,0.0947671508402437,0.9620263281339205
NR3C1,Forskolin,-0.0998225086229577,0.015894134813171645,NS,NS,0.658110088164847,0.6538655945188654
NR3C1,Heat_shock,0.0860561588383797,-0.005625925645808076,NS,NS,0.55559470679874,0.6276270440314836
NR3C1,LIF_removal_1h,0.509072943584667,0.005383588916313551,NS,NS,0.430357990178325,0.9968723756132148
NR3C1,LIF_removal_3h,0.116154302204458,0.00823617765476141,NS,NS,0.86802305667349,0.9999437632103492
NR3C1,LIF_removal_6h,0.166725926743876,0.008834830880186896,NS,NS,0.533305518051098,0.9953257592195215
NR3C1,mNPC_differentiation,0.0772263151260761,0.06953277530250604,NS,Upregulated,0.650599821772105,5.3848422400716275e-9
NR3C1,TFCP2L1_knockdown,0.150065527829648,0.005744383374404808,NS,NS,0.494098207084412,0.9505540340835739
NR3C2,Chiron_removal,0.154561410757139,-0.0035217777988986064,NS,NS,0.908130000950612,0.8497811102305951
NR3C2,FOXA1_overexpression,0.183509585831477,-0.01712249856117852,NS,NS,0.92869572764428,0.4580899786063975
NR3C2,LIF_removal_24h,0.248392660204488,0.002946703365391703,NS,NS,0.768745598943699,0.8625220029529818
NR3C2,POU5F1_degradation,-0.637630826538579,0.014977793921559984,NS,NS,0.302013912059847,0.10430072617493569
NR3C2,SOX2_degradation,0.620351160122665,-0.010269375671010805,NS,NS,0.0987449204421975,0.2761369580046207
NR3C2,Serum,0.0587179173341747,0.005758420223834892,NS,NS,0.866828405212337,0.9066237211694541
NR3C2,Forskolin,0.155937332223433,0.003195945818303072,NS,NS,0.606340217168693,0.9714745828818446
NR3C2,Heat_shock,0.273469019979411,-0.01642581376960332,NS,NS,0.247881694517208,0.18153763090623204
NR3C2,LIF_removal_1h,0.162355613606453,2.6780989926842224e-4,NS,NS,0.932201579881635,0.9968723756132148
NR3C2,LIF_removal_3h,0.121811709009341,0.004439549003314976,NS,NS,0.890857641398841,0.9999437632103492
NR3C2,LIF_removal_6h,-0.00684699118759873,0.013085776558694376,NS,NS,0.973286817510173,0.9630486350669691
NR3C2,mNPC_differentiation,0.493139856384776,0.038486004302591616,NS,Upregulated,0.0525255626322419,5.285817470608821e-4
NR3C2,TFCP2L1_knockdown,0.0289569691875981,0.001834841247361182,NS,NS,0.949428193153183,0.9595895764557512
NR4A1,Chiron_removal,0.0300112008016861,-0.012265489537344491,NS,NS,0.925839129898384,0.6018414956975509
NR4A1,FOXA1_overexpression,-0.303980603493267,-0.0041019110291070845,NS,NS,0.789720059729306,0.9305439347694887
NR4A1,LIF_removal_24h,-0.0613956592964974,-0.04488282228715797,NS,Downregulated,0.953196944872845,0.010910648234738229
NR4A1,POU5F1_degradation,-0.409767703701415,-0.0016843705372677933,NS,NS,0.250829045471525,0.906713127587471
NR4A1,SOX2_degradation,-0.798887315734191,0.034824807655263676,Downregulated,Upregulated,0.00209345266061447,0.008983890232384936
NR4A1,Serum,-0.257116843454556,-0.01479578728520747,NS,NS,0.0295348733263673,0.8537061425182723
NR4A1,Forskolin,0.249244542921964,0.012506935226877878,NS,NS,0.128254585748668,0.8263401601446939
NR4A1,Heat_shock,0.455734241684072,0.04863233032606244,Upregulated,Upregulated,1.5660819409106e-4,0.0052613930522154555
NR4A1,LIF_removal_1h,0.0781726669824654,0.005419615457828129,NS,NS,0.932201579881635,0.9968723756132148
NR4A1,LIF_removal_3h,-0.152670830595128,-0.016016880660431665,NS,NS,0.672542266954426,0.9999437632103492
NR4A1,LIF_removal_6h,0.100227984106126,-0.01551384317313544,NS,NS,0.601981810293063,0.9953257592195215
NR4A1,mNPC_differentiation,-0.9703318476918,-0.10780862235347358,Downregulated,Downregulated,1.45936570862482e-7,3.606423129392161e-8
NR4A1,TFCP2L1_knockdown,-0.166394182749762,-0.008221314197728896,NS,NS,0.453453810412383,0.9505540340835739
NR4A2::RXRA,Chiron_removal,0.0303022256338827,-0.013202041179569307,NS,NS,0.948826322066587,0.49041459897854256
NR4A2::RXRA,FOXA1_overexpression,-0.443534476773737,-0.00510034680259179,NS,NS,0.82062655765857,0.8796400431546819
NR4A2::RXRA,LIF_removal_24h,-0.475480331776162,-0.011168870524352136,NS,NS,0.31857278348172,0.41470997801597015
NR4A2::RXRA,POU5F1_degradation,-1.22314077223536,0.009034580378580204,Downregulated,NS,0.00546875625169434,0.40477924085589284
NR4A2::RXRA,SOX2_degradation,-2.30078887860978,-0.002167126810747903,Downregulated,NS,1.49776626637965e-9,0.8298257159094766
NR4A2::RXRA,Serum,-0.941905138118714,-0.015680816596866293,Downregulated,NS,4.50373301956259e-7,0.5649870909154575
NR4A2::RXRA,Forskolin,-0.714754762388207,-6.677926522332105e-4,Downregulated,NS,1.0163855383915e-4,0.9993433391877434
NR4A2::RXRA,Heat_shock,-0.705855298153873,0.03080145838188966,Downregulated,Upregulated,4.3401403548588e-4,0.01798773463231937
NR4A2::RXRA,LIF_removal_1h,0.194496563818564,-0.008313667367022722,NS,NS,0.856605853241138,0.9968723756132148
NR4A2::RXRA,LIF_removal_3h,-0.0672099902546753,-0.013196951600631826,NS,NS,0.910647543770054,0.9999437632103492
NR4A2::RXRA,LIF_removal_6h,-0.172351878084444,-0.0015773570704917103,NS,NS,0.533305518051098,0.9953257592195215
NR4A2::RXRA,mNPC_differentiation,-2.66603344568999,-0.07371613811078838,Downregulated,Downregulated,9.486412126954128e-11,2.0679941397044328e-7
