tf,condition,primetime_logFC,chromVAR_dif,tobias_logFC,primetime_sign,chromVAR_sign,tobias_sign,primetime_pval_adj,chromVAR_pval_adj,tobias_pvalue
ELK1,LIF_removal_1h,-0.0624069333463705,-0.006023978643577756,0.10456,NS,NS,NS,0.932201579881635,0.9967208797546465,2.20543e-88
ELK1,LIF_removal_24h,0.252289940659698,0.029453006085727373,0.01937,NS,NS,NS,0.415520040853831,0.12313597215569504,1.37643e-27
ELK1,LIF_removal_3h,0.126993086799407,-0.0016049424179972634,0.12422,NS,NS,NS,0.86802305667349,0.9990609479484573,1.24617e-90
ELK1,LIF_removal_6h,0.194596965342645,6.837588098092262e-5,0.06922,NS,NS,NS,0.533305518051098,0.9972264321673686,6.39499e-73
ELK1,mNPC_differentiation,0.688803926836293,0.08140681846290418,0.03707,Upregulated,Upregulated,NS,0.00129295084666068,1.9852675177416413e-5,2.82159e-50
ELK1,SOX2_degradation,-0.445705373178629,0.0771781897418932,0.26188,NS,Upregulated,NS,0.0255337778512205,1.0988623820564863e-5,7.40084e-137
ELK1,TFCP2L1_knockdown,0.174607864030336,0.004108708951971213,0.045,NS,NS,NS,0.407557745794002,0.963724134899497,1.2673599999999996e-52
ELK1_A,FOXA1_overexpression,0.126108151666294,NA,NA,NS,NA,NA,0.92869572764428,NA,NA
ELK1_A,POU5F1_degradation,0.560972560659074,NA,NA,Upregulated,NA,NA,0.00231409442228531,NA,NA
ELK1_A,Forskolin_stimulation_NPC_24h,-0.147392050758065,NA,NA,NS,NA,NA,0.524112796329962,NA,NA
ELK1_A,Forskolin_stimulation_NPC_4h,-0.241462803679868,NA,NA,NS,NA,NA,0.183780617803504,NA,NA
ELK1_A,Heat_shock_NPC,-0.336953873607521,NA,NA,NS,NA,NA,0.0119038446822659,NA,NA
ELK1_B,FOXA1_overexpression,-0.208552514891924,NA,NA,NS,NA,NA,0.922631756910257,NA,NA
ELK1_B,POU5F1_degradation,-0.166001658409328,NA,NA,NS,NA,NA,0.55808781469597,NA,NA
ELK1_B,Forskolin_stimulation_NPC_24h,-0.140618890015722,NA,NA,NS,NA,NA,0.763458905507052,NA,NA
ELK1_B,Forskolin_stimulation_NPC_4h,-0.395855899049239,NA,NA,Downregulated,NA,NA,0.0083480434600462,NA,NA
ELK1_B,Heat_shock_NPC,-1.55760615347697,NA,NA,Downregulated,NA,NA,3.2260063704457797e-12,NA,NA
ESR1,Chiron_removal,-0.34295936639021,-0.015514609468945478,-0.10771,NS,NS,Downregulated,0.908130000950612,0.17666897892738082,7.2326199999999996e-90
ESR1,FOXA1_overexpression,0.971359570332107,5.149056252988504e-4,0.0801,NS,NS,NS,0.797866376144013,0.7490158888992825,2.00526e-46
ESR1,LIF_removal_24h,-0.300107473128551,-0.027572703120408014,-0.14515,NS,Downregulated,Downregulated,0.812619426714483,0.006231334989688779,3.53493e-101
ESR1,POU5F1_degradation,-0.0061841572158941,0.02077312451135998,0.05334,NS,Upregulated,NS,0.998183087815994,0.006785024355276414,1.24055e-53
ESR1,SOX2_degradation,0.120665073199239,0.022153600470688588,0.0052,NS,Upregulated,NS,0.858968577418159,0.0027316758082766984,6.16517e-4
ESR1,Serum,0.0688553387877174,-0.0178778612382966,-0.01482,NS,NS,Downregulated,0.79170321070972,0.17846571111885282,4.1923e-11
ESR1,Forskolin,0.0854585661976259,1.775346491896014e-4,0.0186,NS,NS,NS,0.735113616830221,0.9982454964048935,1.7051e-15
ESR1,Heat_shock,0.77568645671919,0.039316852773251754,0.02447,Upregulated,Upregulated,NS,7.39334525634666e-5,1.0441726782909949e-4,5.44111e-22
ESR1,LIF_removal_1h,0.364804079143786,0.0042985540777484114,0.03445,NS,NS,NS,0.918319072311947,0.9967208797546465,8.14066e-29
ESR1,LIF_removal_3h,0.0888960748324598,-0.0033066146299415965,-0.03151,NS,NS,Downregulated,0.89918293817698,0.9990609479484573,7.32703e-30
ESR1,LIF_removal_6h,0.0337188175976233,-0.017952857250575008,-0.0574,NS,NS,Downregulated,0.901840921210465,0.549014057977543,1.15788e-47
ESR1,mNPC_differentiation,0.647208302306004,-0.08722356849223732,-0.21539,NS,Downregulated,Downregulated,0.013885421332508,1.759191465735776e-11,1.2569499999999997e-115
ESR1,TFCP2L1_knockdown,0.122512082653452,-0.007266522362804897,-0.00818,NS,NS,Downregulated,0.682044658219212,0.9451855424841861,1.1237e-6
ESR1,Forskolin_stimulation_NPC_24h,0.0812098266306604,0.007142601034915715,0.06417,NS,NS,NS,0.931514621541679,0.9667729220897776,3.3785299999999995e-54
ESR1,Forskolin_stimulation_NPC_4h,1.10651114317229,-0.0015662538583259486,0.0094,Upregulated,NS,NS,1.28380878552684e-8,0.9932348525597723,0.0010276
ESR1,Heat_shock_NPC,-0.0831672866829748,-0.0034583645957708894,-0.01605,NS,NS,Downregulated,0.736281195812787,0.8248791059355616,9.85339e-9
ESRRB,Chiron_removal,0.635061512832989,-0.021591285311696608,-0.1275,Upregulated,NS,Downregulated,0.00662890456700209,0.4649690746170821,1.0607899999999999e-109
ESRRB,Serum,-0.0693347668415113,-0.053732314193733435,-0.11406,NS,Downregulated,Downregulated,0.722563468863308,0.034145970825212944,3.401039999999999e-103
ESRRB,Forskolin,0.248486903900656,-0.002289139659755083,-0.04525,NS,NS,Downregulated,0.161675345118865,0.9982454964048935,9.46027e-60
ESRRB,FOXA1_overexpression,0.402630347638422,0.006267215591263319,0.1448,NS,NS,NS,0.789720059729306,0.8622678245079521,1.21005e-94
ESRRB,Heat_shock,0.838651611132644,0.14928100028748784,0.07123,Upregulated,Upregulated,NS,3.77511094356477e-6,5.996808291077042e-9,1.0839199999999999e-79
ESRRB,LIF_removal_1h,0.0749848791798785,0.013635204327696961,-0.02159,NS,NS,Downregulated,0.932201579881635,0.9967208797546465,3.90557e-31
ESRRB,LIF_removal_24h,0.134860906440826,-0.056369435396032314,-0.24644,NS,Downregulated,Downregulated,0.768745598943699,0.006231334989688779,3.6997099999999997e-141
ESRRB,LIF_removal_3h,0.204366540089655,-0.004407520743094796,-0.07902,NS,NS,Downregulated,0.672542266954426,0.9990609479484573,1.39661e-82
ESRRB,LIF_removal_6h,0.285637206344576,-0.020398976977926156,-0.10206,NS,NS,Downregulated,0.317182468473736,0.9900224097324921,6.824639999999999e-93
ESRRB,mNPC_differentiation,-1.333135786001,-0.24737609363540977,-0.4967,Downregulated,Downregulated,Downregulated,1.05233624341262e-7,3.414480861669184e-14,9.12272e-159
ESRRB,POU5F1_degradation,-0.146134125836905,0.003811265608887244,-0.05975,NS,NS,Downregulated,0.696790721196656,0.8138834788852818,9.607809999999999e-85
ESRRB,SOX2_degradation,-1.95402300038977,-0.058520097591451145,-0.10496,Downregulated,Downregulated,Downregulated,5.59737123925227e-8,3.3715820660035125e-4,7.74836e-99
ESRRB,TFCP2L1_knockdown,-0.208656053392753,-0.01938419053033512,-0.07953,NS,NS,Downregulated,0.418148666035748,0.9451855424841861,5.640449999999999e-85
ESRRB,Forskolin_stimulation_NPC_24h,0.133017218042717,-2.58538921440149e-4,0.01834,NS,NS,NS,0.763458905507052,0.9909707680590795,4.2141099999999995e-20
ESRRB,Forskolin_stimulation_NPC_4h,0.21407506953888,-0.018829002129370498,0.02193,NS,NS,NS,0.216336550690918,0.9932348525597723,9.29423e-17
ESRRB,Heat_shock_NPC,0.178188462804877,0.02345347474226911,0.22012,NS,NS,NS,0.405607509999899,0.5515821853805335,5.374409999999999e-106
ETS2,Chiron_removal,0.179100676905392,0.012926257846765762,-0.02531,NS,NS,Downregulated,0.908130000950612,0.6589854866644699,7.316470000000001e-24
ETS2,FOXA1_overexpression,-1.31206095051387,0.07434902455765588,-0.04248,NS,NS,Downregulated,0.789720059729306,0.47834243610031113,4.55791e-23
ETS2,LIF_removal_24h,0.272203541949365,0.024987634690487294,0.01406,NS,NS,NS,0.824105336145308,0.25517201129246264,5.22629e-13
ETS2,POU5F1_degradation,0.222677206875625,0.02957485458703487,0.05617,NS,NS,NS,0.846572753454252,0.08076286463917878,2.94679e-45
ETS2,SOX2_degradation,1.89189737088598,0.06340873462609156,0.12744,Upregulated,Upregulated,NS,5.9379360494177e-4,3.914341754368403e-4,3.3553e-82
ETS2,Serum,-0.0653701271820228,0.0056400453836506475,0.11407,NS,NS,NS,0.861980064550013,0.9517175066834885,1.9399500000000002e-77
ETS2,Forskolin,-0.11923506309747,-0.005569899901068792,0.06229,NS,NS,NS,0.735113616830221,0.9681364143246259,1.45743e-48
ETS2,Heat_shock,0.241045047477209,-0.026002204361285617,0.02167,NS,NS,NS,0.277038269628505,0.25063545109931057,1.81185e-18
ETS2,LIF_removal_1h,-0.486119207899105,-0.011004336839447737,0.03656,NS,NS,NS,0.856605853241138,0.9967208797546465,4.06843e-33
ETS2,LIF_removal_3h,-0.0926488096962155,-0.0014099239289937088,0.03114,NS,NS,NS,0.92661924613285,0.9990609479484573,2.9930799999999998e-27
ETS2,LIF_removal_6h,-0.0417899642645029,0.008038906050713966,0.02493,NS,NS,NS,0.901840921210465,0.9972264321673686,1.50377e-17
ETS2,mNPC_differentiation,3.09967816122559,0.09109449391710754,0.05741,Upregulated,Upregulated,NS,1.24279832347176e-18,2.2839710258947626e-5,4.86754e-50
ETS2,TFCP2L1_knockdown,-0.0524326610456067,0.00714331901141305,0.03908,NS,NS,NS,0.923006195966558,0.9451855424841861,2.77013e-31
ETS2,Forskolin_stimulation_NPC_24h,-0.141217799272859,-0.018388884328859146,-0.05703,NS,NS,Downregulated,0.857188087274161,0.9424753190497472,9.41712e-47
ETS2,Forskolin_stimulation_NPC_4h,-0.261796965378216,-0.0010202553207478357,0.01028,NS,NS,NS,0.293924307493952,0.9932348525597723,0.00727306
ETS2,Heat_shock_NPC,-0.220889596253563,-0.05600695316153996,-0.25537,NS,Downregulated,Downregulated,0.259220513099823,0.006505541572981073,5.61756e-97
FOS::JUN,Chiron_removal,-0.466767276757013,0.0038173354262720643,-0.05267,NS,NS,Downregulated,0.182383825142532,0.8835985234540152,8.78607e-65
FOS::JUN,FOXA1_overexpression,0.474413037115839,0.06470526018430754,0.15602,NS,NS,NS,0.671825225493959,0.10294415984291148,8.950569999999999e-86
FOS::JUN,LIF_removal_24h,-0.398335363866176,-0.04392515381095009,-0.14737,NS,NS,Downregulated,0.291143786948877,0.056149176616780386,3.7714499999999996e-109
FOS::JUN,POU5F1_degradation,1.04104901730996,0.07047244351876128,0.06246,Upregulated,Upregulated,NS,3.5715013893478e-4,6.644412962414075e-4,2.36045e-72
FOS::JUN,SOX2_degradation,0.480760366539388,0.05540195344345077,0.04217,NS,Upregulated,NS,0.0341148969020267,0.0031213179565797037,2.79761e-54
FOS::JUN,Serum,1.49624158115953,0.10798686714205581,0.26383,Upregulated,Upregulated,NS,4.1640955737428e-11,3.433242405276258e-4,1.2951499999999999e-121
FOS::JUN,Forskolin,1.12044845768536,0.048627733317424246,0.06168,Upregulated,NS,NS,9.17139827147474e-9,0.3960255728694819,2.02392e-60
FOS::JUN,Heat_shock,-0.398438635667955,0.04111560996609252,-0.01779,Downregulated,NS,Downregulated,0.00293358945862256,0.08602470410916324,4.73111e-16
FOS::JUN,LIF_removal_1h,-0.0260806660873941,-0.007883167343788303,0.00225,NS,NS,NS,0.978707603082499,0.9967208797546465,0.103212
FOS::JUN,LIF_removal_3h,0.152556178427574,-6.106266048169495e-4,-0.02844,NS,NS,Downregulated,0.672542266954426,0.9990609479484573,5.8619000000000005e-27
FOS::JUN,LIF_removal_6h,0.147505674362091,-0.0039792496198560665,-0.06635,NS,NS,Downregulated,0.533305518051098,0.9972264321673686,5.1602e-65
FOS::JUN,mNPC_differentiation,0.266860832328691,0.147674266800844,0.19476,NS,Upregulated,NS,0.104618051209122,4.050334132460402e-8,2.4627299999999997e-126
FOS::JUN,TFCP2L1_knockdown,0.0975641765893717,0.002332671184550595,-0.03361,NS,NS,Downregulated,0.592241145386977,0.9744275698663154,9.801429999999999e-40
FOS::JUN,Forskolin_stimulation_NPC_24h,1.08387057001339,0.09520531033240616,0.28723,Upregulated,NS,NS,2.67933038033135e-6,0.14131586525617648,1.0859199999999999e-138
FOS::JUN,Forskolin_stimulation_NPC_4h,0.577431722696304,0.33502568768100854,0.65544,Upregulated,Upregulated,NS,0.00129766068362756,2.460692021068346e-9,1.5866499999999996e-165
FOS::JUN,Heat_shock_NPC,-0.950011240778837,0.17448358857454477,0.35943,Downregulated,Upregulated,NS,3.08657350734539e-6,9.188888922461631e-4,5.523809999999999e-150
FOSL1,Chiron_removal,0.0168070313054625,-0.015172244843997915,-0.04997,NS,NS,Downregulated,0.948826322066587,0.5581339513765601,7.62881e-47
FOSL1,FOXA1_overexpression,0.825015290575286,-0.009019467660484228,0.10912,NS,NS,NS,0.279449248096178,0.9976522362495521,1.05568e-55
FOSL1,LIF_removal_24h,-0.177279582511632,-0.0027465738393484176,-0.06211,NS,NS,Downregulated,0.682813233196246,0.919771315091135,1.44179e-55
FOSL1,POU5F1_degradation,0.579649036171998,0.05390767496161294,-0.1278,NS,Upregulated,Downregulated,0.0891896047848227,2.560690331842486e-4,5.5488099999999996e-86
FOSL1,SOX2_degradation,-0.376975537288597,0.054968009433394846,-0.00613,NS,Upregulated,NS,0.119127476246147,1.033518138274764e-4,0.0843888
FOSL1,Serum,-0.247089032103281,-0.0026029917452846402,0.03376,NS,NS,NS,0.0694905416572889,0.9517175066834885,5.33762e-33
FOSL1,Forskolin,0.302902689126288,0.01447669273709424,-0.0402,NS,NS,Downregulated,0.0837247666781763,0.8015285467688589,5.15785e-29
FOSL1,Heat_shock,-0.40678105125794,0.015800139248261874,-0.01133,Downregulated,NS,Downregulated,0.00630159153581901,0.36608014970047914,5.71926e-8
FOSL1,LIF_removal_1h,0.0211051706680508,-0.004416237163603143,0.00583,NS,NS,NS,0.986010299900544,0.9967208797546465,0.392276
FOSL1,LIF_removal_3h,0.0147365683655697,0.009842038868672971,-0.05822,NS,NS,Downregulated,0.984763658191153,0.9990609479484573,4.24491e-50
FOSL1,LIF_removal_6h,0.086530235495075,0.009678913724267841,-0.0185,NS,NS,Downregulated,0.678563577410635,0.9972264321673686,3.67804e-11
FOSL1,mNPC_differentiation,-0.310015456048974,0.02601338027154504,0.09716,NS,NS,NS,0.065289096231956,0.0673153626058608,1.03768e-73
FOSL1,TFCP2L1_knockdown,0.0681248384757365,0.013136269577822771,-0.02122,NS,NS,Downregulated,0.758442033547021,0.9451855424841861,5.7774300000000005e-18
FOSL1,Forskolin_stimulation_NPC_24h,0.0575323055576092,-0.0026635302205214526,0.08393,NS,NS,NS,0.936313341342127,0.9667729220897776,2.88754e-56
FOSL1,Forskolin_stimulation_NPC_4h,0.199576633759883,0.019724856447397816,0.16421,NS,NS,NS,0.164923201674068,0.6903964526181828,4.2607300000000005e-77
FOSL1,Heat_shock_NPC,-0.503089547742893,0.003485893276115171,0.09388,NS,NS,NS,0.0168347450578398,0.8500709022200664,4.1069e-59
FOXA1,Chiron_removal,-0.346189813155033,0.014927625195215413,0.01159,NS,NS,NS,0.843494006530403,0.18124392723050578,2.58367e-32
FOXA1,FOXA1_overexpression,3.99358818535591,0.23385131806356638,0.39611,Upregulated,Upregulated,NS,0.00635746711040553,2.319252926993119e-19,1.5461699999999997e-149
FOXA1,LIF_removal_24h,-0.653446653685081,0.02076293445239508,0.03779,NS,Upregulated,NS,0.31857278348172,0.02540292853046204,1.0286599999999999e-66
FOXA1,POU5F1_degradation,0.580792003512075,-0.009617966128248034,-0.23569,NS,NS,Downregulated,0.505634085049571,0.1826032775796517,5.66182e-144
FOXA1,SOX2_degradation,0.487842108757551,-0.016343527094144418,-0.26983,NS,Downregulated,Downregulated,0.336249942457815,0.02104151583625568,1.7866499999999998e-142
FOXA1,Serum,0.0909715015079399,-0.00914329813765695,-0.0671,NS,NS,Downregulated,0.78387486156696,0.7418039476758472,1.9444e-86
FOXA1,Forskolin,0.164827120004693,0.007781827081400885,-0.09075,NS,NS,Downregulated,0.664735117957934,0.8016676930934444,2.84373e-91
FOXA1,Heat_shock,0.722545540963071,-0.004288832357033102,-0.21148,NS,NS,Downregulated,0.0153740181176103,0.7129896064915634,4.32832e-130
FOXA1,LIF_removal_1h,0.400334211661059,-0.0015079283203203262,-0.01808,NS,NS,Downregulated,0.821903708456973,0.9967208797546465,4.2280999999999996e-36
FOXA1,LIF_removal_3h,0.121952163601968,-0.002854402481128048,-0.07526,NS,NS,Downregulated,0.910647543770054,0.9990609479484573,9.03234e-78
FOXA1,LIF_removal_6h,0.181950656828904,3.984515841366368e-4,-0.06098,NS,NS,Downregulated,0.638265149569028,0.9972264321673686,4.42923e-73
FOXA1,mNPC_differentiation,1.0395435925083,0.06592937030810345,0.03981,Upregulated,Upregulated,NS,4.8554946919289e-4,4.4543959224986734e-9,1.07059e-64
FOXA1,TFCP2L1_knockdown,0.159525779289953,-0.0016886271979799587,-0.01904,NS,NS,Downregulated,0.616641025748658,0.963724134899497,2.77467e-34
FOXA1,Forskolin_stimulation_NPC_24h,-0.0619432464472568,-0.004667747714768682,0.12378,NS,NS,NS,0.936313341342127,0.9667729220897776,7.394719999999999e-107
FOXA1,Forskolin_stimulation_NPC_4h,0.110646193420041,-0.0125249751364472,0.05816,NS,NS,NS,0.696748419360966,0.7062863931326003,1.9216500000000002e-74
FOXA1,Heat_shock_NPC,-0.364069663868727,-0.00421101975417526,0.30887,NS,NS,NS,0.0955854405978381,0.771142012250396,1.0045699999999998e-142
FOXO1,Chiron_removal,0.110183435650613,-0.0016884459865809179,-0.00174,NS,NS,NS,0.908130000950612,0.8906940699253507,0.233384
FOXO1,FOXA1_overexpression,0.547196161618587,0.06714867194440487,0.19864,NS,Upregulated,NS,0.92869572764428,4.995882291645195e-4,4.67447e-89
FOXO1,LIF_removal_24h,0.110361105539358,0.024288567169254975,-0.05233,NS,NS,Downregulated,0.84182677613822,0.050478181107892345,3.59939e-59
FOXO1,POU5F1_degradation,-0.383080212033694,0.030704916959825062,-0.12412,NS,Upregulated,Downregulated,0.694348875996288,0.00374707511788672,1.14292e-91
FOXO1,SOX2_degradation,-0.437110977558121,0.04111578170571651,-0.18244,NS,Upregulated,Downregulated,0.525342095481583,1.321863741992206e-4,4.06174e-111
FOXO1,Serum,-0.0555981590073244,0.009418173544657673,-0.11621,NS,NS,Downregulated,0.807842122262047,0.8552617658543936,1.2090899999999999e-87
FOXO1,Forskolin,-0.402803812661707,0.016071335652665008,-0.11635,NS,NS,Downregulated,0.0698384180847273,0.8015285467688589,3.91123e-82
FOXO1,Heat_shock,0.496955399786565,0.01722608881010458,-0.11631,Upregulated,NS,Downregulated,0.00199674535408488,0.1868220562703343,1.7248199999999999e-78
FOXO1,LIF_removal_1h,-0.168943064300336,-0.0038812899090385836,-0.08528,NS,NS,Downregulated,0.923016082670136,0.9967208797546465,6.154349999999999e-69
FOXO1,LIF_removal_3h,-0.0345324560272005,0.007292684758125688,-0.15296,NS,NS,Downregulated,0.948797978487585,0.9990609479484573,2.41002e-91
FOXO1,LIF_removal_6h,0.0309215722448455,0.008230317571291291,-0.10706,NS,NS,Downregulated,0.901840921210465,0.9972264321673686,4.39309e-75
FOXO1,mNPC_differentiation,0.503478058898836,0.07954228687289834,0.03684,NS,Upregulated,NS,0.0281894131856522,3.774906902780582e-8,2.93718e-45
FOXO1,TFCP2L1_knockdown,0.0402594698160485,0.0069515989153725415,-0.00817,NS,NS,Downregulated,0.926318681766063,0.9451855424841861,0.00198759
FOXO1,Forskolin_stimulation_NPC_24h,-0.349018793283476,0.0037441525031121567,0.14964,NS,NS,NS,0.547369723238807,0.9667729220897776,5.62945e-94
FOXO1,Forskolin_stimulation_NPC_4h,-0.0620050630059189,0.015650523825590824,0.0999,NS,NS,NS,0.798057737703553,0.7306826315212634,1.41106e-71
FOXO1,Heat_shock_NPC,-0.0353106325256112,0.0023592898558450898,0.37002,NS,NS,NS,0.923199569491425,0.8902693787994452,4.86346e-128
GATA1,Chiron_removal,0.0695810593344579,-0.0039031027530730495,-0.04123,NS,NS,Downregulated,0.908130000950612,0.8654149824712218,5.11684e-42
GATA1,FOXA1_overexpression,-0.115888140283639,0.014463064655574119,0.11205,NS,NS,NS,0.9678307207156,0.47834243610031113,1.8001799999999998e-54
GATA1,LIF_removal_24h,-0.155706296458268,-0.003783915171631064,7e-4,NS,NS,NS,0.785376171246892,0.88647356047514,0.235605
GATA1,POU5F1_degradation,0.0826311147218985,0.04601359636555375,0.009,NS,Upregulated,NS,0.939042585085944,0.0016787487004992633,2.90042e-6
GATA1,SOX2_degradation,-0.721103149943192,0.022116300751978832,-0.11593,NS,NS,Downregulated,0.146252798398673,0.09321714244960824,1.7858000000000003e-89
GATA1,Serum,-0.267685756605911,-0.007735880846578816,-0.05965,NS,NS,Downregulated,0.151887866610967,0.916538091579,3.36277e-60
GATA1,Forskolin,-0.185510150866439,0.0037663993568184803,-0.08299,NS,NS,Downregulated,0.450822228876544,0.9681364143246259,1.5658999999999997e-64
GATA1,Heat_shock,0.204419656968453,-5.103436238412776e-4,-0.16454,NS,NS,Downregulated,0.131375683671124,0.989656590604974,5.246789999999999e-85
GATA1,LIF_removal_1h,0.397908895145537,-5.270111009829702e-4,-0.0834,NS,NS,Downregulated,0.615102425574056,0.9967208797546465,2.05563e-63
GATA1,LIF_removal_3h,0.238682509937318,0.009410593825267089,-0.13572,NS,NS,Downregulated,0.672542266954426,0.9990609479484573,2.2790099999999998e-78
GATA1,LIF_removal_6h,0.162962060417046,-0.016466369716763164,-0.11728,NS,NS,Downregulated,0.587914025556574,0.9907498573814619,8.60121e-79
GATA1,mNPC_differentiation,-0.111058338959621,-0.12054030811433528,-0.14063,NS,Downregulated,Downregulated,0.525619297852306,5.573817591985627e-9,1.2750899999999999e-90
