logFC	P.Value	tf	DMSO	FK	p_adjusted	sig
-0.241263298656063	0.108027407082255	RANDOM2_3_mCMV	-2.31589850655266	-2.55716180520872	0.260941033222597	NS
-0.240979774513202	0.120595572873091	SOX9	-2.29194681905775	-2.53292659357095	0.276248304783615	NS
0.170024532063383	0.13947583665576	MTF1	2.36467546268248	2.53469999474587	0.309078577245166	NS
-0.250415607535782	0.152092463097185	RANDOM2_2_mCMV	-2.30639622216263	-2.55681182969841	0.326998795658947	NS
-0.290568544641855	0.167525549526119	NR1H2	1.25999745455064	0.969428909908785	0.354275342440481	NS
-0.236122148038902	0.214770361948559	TFCP2L1	1.62271142042467	1.38658927238577	0.410277691344872	NS
-0.219835530588699	0.203716392228052	RANDOM3_3_mCMV	-1.90784730315182	-2.12768283374052	0.404298686114134	NS
0.261537997942789	0.209371698466405	PPARG::RXRA	-2.09779331980001	-1.83625532185722	0.409226501547973	NS
0.116563030906366	0.229223677808728	RARA:RXRA	-0.265531854577583	-0.148968823671217	0.422426491961799	NS
-0.163198660917035	0.21945085816121	HIF1A	-0.978158784510293	-1.14135744542733	0.410277691344872	NS
-0.188439737474946	0.262973305349841	RANDOM1_2_mCMV	-1.92573378645177	-2.11417352392672	0.458869210911894	NS
-0.185510150866439	0.248126963180114	GATA1	-2.47410453471188	-2.65961468557832	0.450822228876544	NS
-0.17760580197438	0.263227299282792	STAT1::STAT2	-2.10469576841338	-2.28230157038776	0.458869210911894	NS
0.132733594349726	0.272936526798962	NR1H4::RXRA	-0.650925534420703	-0.518191940070976	0.465115078572651	NS
0.133512814884606	0.435991239696978	NR1D1	-2.65869597917262	-2.52518316428801	0.618053515614397	NS
-0.177771705064505	0.35361409938915	RANDOM2_1_mCMV	-2.43467229720058	-2.61244400226509	0.570202735265004	NS
0.208712352117067	0.410669334273223	TP53	2.13766729788337	2.34637965000044	0.606340217168693	NS
0.0809802508715098	0.607931499587836	HNF4A	-0.660492087841953	-0.579511836970443	0.732926761185336	NS
-0.185785494858701	0.385626690702335	TFAP2A	-2.05473767737195	-2.24052317223066	0.5922124178643	NS
0.17453332882264	0.455502982743529	HNF1A	-0.342080955666565	-0.167547626843925	0.62222688874659	NS
-0.126518026430182	0.526358744562998	AHR::ARNT	-1.33148476962689	-1.45800279605707	0.664735117957934	NS
-0.0998225086229577	0.510162859042517	NR3C1	-2.7808721486801	-2.88069465730306	0.658110088164847	NS
0.136190592517061	0.565456583935952	HSF1	-2.31006380836968	-2.17387321585261	0.694703803121313	NS
-0.0784760953940722	0.600067280448593	RANDOM3_1_mCMV	-1.84527078377164	-1.92374687916572	0.730270558281779	NS
0.1108667822139	0.636016581827624	NFATC1	-2.14581291500466	-2.03494613279076	0.735113616830221	NS
-0.0917307216428541	0.525742413112487	RANDOM1_3_mCMV	-2.12544453326044	-2.2171752549033	0.664735117957934	NS
0.0854585661976259	0.627672917976331	ESR1	-1.80701632426369	-1.72155775806607	0.735113616830221	NS
-0.0193498020133498	0.918150329311096	CEBPB	0.134228915803598	0.114879113790248	0.940011051437551	NS
0.0575003045298766	0.715229255517514	SREBF1	-2.26752019746728	-2.2100198929374	0.796221184247031	NS
-0.00139223078458701	0.989678736495694	SOX2	0.699003481713971	0.697611250929384	0.989678736495694	NS
-0.032088610662808	0.899276269142141	RBPJ	-2.23908452595733	-2.27117313662014	0.92805310975469	NS
-0.0598459189634008	0.735681043161002	SRF	-0.981288668496508	-1.04113458745991	0.800456935908377	NS
0.852634777977542	0.00278968957199169	RFX1	-0.720359630213337	0.132275147764205	0.0189405239361541	NS
0.371491720367579	0.183893528994821	RANDOM1_1_Random	-1.79409797457648	-1.4226062542089	0.370660394380186	NS
0.164827120004693	0.530757497284242	FOXA1	-1.96939128330186	-1.80456416329716	0.664735117957934	NS
0.163209213852402	0.323246574475031	RANDOM2_1_Random	-1.42834467281322	-1.26513545896082	0.534600103939474	NS
0.155937332223433	0.418327746728788	NR3C2	-0.708483932955105	-0.552546600731672	0.606340217168693	NS
-0.101592981597875	0.467876032623405	SP1	1.42558073352782	1.32398775192994	0.62222688874659	NS
-0.0514953072385492	0.715981840098105	RANDOM3_1_Random	-0.455275480559378	-0.506770787797927	0.796221184247031	NS
1.81815523144497	1.08959857327771e-10	CREB1	-1.2763603524971	0.541794878947865	7.0279107976412e-09	Upregulated
-1.15255017760935	9.47823653245119e-10	STAT3	1.86281295877414	0.710262781164793	3.05673128171551e-08	Downregulated
0.960469846763945	0.00175875914701148	TCF7L2	0.940632834726709	1.90110268149065	0.0126044405535822	NS
0.248486903900656	0.0513851872083213	ESRRB	-1.50003738129345	-1.25155047739279	0.161675345118865	NS
0.423302043423619	0.0959724406046225	NFKB1	-0.742218987745768	-0.318916944322148	0.247608896759926	NS
-0.326576267540715	0.177828201382205	RANDOM3_3_hBGm	-1.87633168181681	-2.20290794935753	0.367338557325624	NS
-0.137637547470241	0.30256594039667	ELK1	2.03902514844254	1.9013876009723	0.506896185859356	NS
0.253614378968675	0.365195632566262	NEUROG2	-3.11450293847226	-2.86088855950359	0.581607859272195	NS
0.208665948545119	0.337234345902025	RANDOM3_2_hBGm	-2.1425096264228	-1.93384367787768	0.550673805333686	NS
0.158761461690091	0.443892238738019	RANDOM2_2_hBGm	-2.47989738866335	-2.32113592697326	0.619357575213171	NS
