logFC	P.Value	tf	DMSO	FS_4h	p_adjusted	sig
-1.10047928612542	2.14938934996345e-10	NFKB1	1.77787448632683	0.677395200201409	5.54542452290571e-09	Downregulated
-1.09789032709126	1.60221506539094e-09	IRF3	2.8132726624347	1.71538233534344	2.95265347764901e-08	Downregulated
-0.78475641664051	1.0781942918063e-07	SP1	-1.43785208094636	-2.22260849758687	1.73858829553766e-06	Downregulated
-0.425359093027196	0.0013129991529578	PAX6	-2.95418277783073	-3.37954187085793	0.0110885092525567	NS
-0.395527416499638	0.0013753189770613	RANDOM1_3_hBGm	-3.09989470026246	-3.4954221167621	0.0110885092525567	NS
-0.41111822427671	0.00298682306168846	NEUROG2	-2.61845513325463	-3.02957335753133	0.0202789565767269	NS
-0.349295706382766	0.00666758476909726	RANDOM3_3_hBGm	-2.88339403683156	-3.23268974321432	0.0390962925097067	NS
-0.336933963487957	0.00652320606750536	SMAD4	-3.37306943132482	-3.71000339481277	0.0390962925097067	NS
-0.35596744159339	0.00725663963501848	IRX3	-1.5426544021979	-1.89862184379129	0.0400696689294759	NS
-0.46099253494698	0.0115622756016643	RANDOM1_2_hBGm	-3.08780644467835	-3.54879897962533	0.0514321914694723	NS
-0.292836546782637	0.0170821261770893	STAT3	-1.5235784703517	-1.81641501713434	0.071083686349823	NS
-0.283617677904078	0.0258033118623111	RANDOM2_1_hBGm	-3.01092446192445	-3.29454213982853	0.0924618675066147	NS
-0.233224109287836	0.0461169807006865	RANDOM2_3_hBGm	-3.25184132639301	-3.48506543568085	0.156555013431278	NS
-0.272178345364695	0.0652529574207097	RANDOM2_2_hBGm	-3.03581080953447	-3.30798915489916	0.20041979779218	NS
-0.246004989779166	0.0680704847178771	TCF7L2	-3.03927123099155	-3.28527622077072	0.204211454153631	NS
-0.27241769686049	0.0956233284504883	RANDOM1_1_hBGm	-3.02831679738791	-3.3007344942484	0.24670818740226	NS
-0.280166079554081	0.0840612167711128	HOMEZ	-2.69405229535629	-2.97421837491037	0.225914520072366	NS
-0.219431082154607	0.0816643948621746	GBX2	-3.32837576201642	-3.54780684417103	0.225914520072366	NS
-0.243179797667072	0.0870509624366128	RANDOM3_2_hBGm	-3.07813729933762	-3.32131709700469	0.229174982741287	NS
-0.233367760841944	0.115325637089728	RANDOM3_1_hBGm	-2.86564028769578	-3.09900804853772	0.280698248765565	NS
0.321937485588821	0.0150183168414251	RANDOM3_1_Random	-0.336480472046246	-0.0145429864574254	0.0645787624181278	NS
-0.170201145359222	0.156232793718937	RANDOM2_1_Random	-0.0914073286303639	-0.261608473989586	0.305364096814287	NS
0.186671415879969	0.284245294807557	SOX9	-0.15882305967398	0.0278483562059887	0.470097987566344	NS
0.15111852993384	0.366277315648442	MEF2A	-0.392197818539766	-0.241079288605927	0.550124400626186	NS
-0.0620050630059189	0.702041076071149	FOXO1	-0.210622188389129	-0.272627251395048	0.798057737703553	NS
-0.081076347462004	0.440435036273681	RANDOM1_1_Random	-0.0251917640266703	-0.106268111488674	0.579923882362956	NS
-0.0259698615826216	0.850717629456814	RFX1	0.629442181648272	0.603472320065651	0.899529296720729	NS
