logFC	P.Value	tf	DMSO	FS_24h	p_adjusted	sig
-0.57783522298096	0.00026830744330673	NFKB1	1.68605774934815	1.10822252636719	0.0038457400207298	Downregulated
-0.539003528487643	0.000432269557731017	STAT3	-1.75186029859796	-2.29086382708561	0.00557627729473012	Downregulated
0.311403327844455	0.0683963598098729	RANDOM2_2_hBGm	-3.21504243287899	-2.90363910503454	0.464375285024927	NS
0.316269909044602	0.105839316255399	RANDOM1_2_hBGm	-3.42675683021636	-3.11048692117176	0.547369723238807	NS
0.190415942669114	0.160773527229042	GBX2	-3.47577302317814	-3.28535708050903	0.740706607590945	NS
-0.160045603754475	0.172534251066029	RANDOM1_3_hBGm	-3.02416970940149	-3.18421531315596	0.748108591697388	NS
-0.190526720157803	0.260458742861057	RANDOM3_3_hBGm	-2.98887573483283	-3.17940245499064	0.763458905507052	NS
-0.14401949797957	0.283653224860298	NEUROG2	-2.75250261478244	-2.89652211276201	0.763458905507052	NS
-0.158867516208534	0.293708517992809	IRF3	3.08780780971909	2.92894029351056	0.763458905507052	NS
-0.156319399725521	0.285836997927848	RANDOM2_1_hBGm	-3.11485450751533	-3.27117390724085	0.763458905507052	NS
0.132154273146001	0.49280798368025	RANDOM1_1_hBGm	-3.21088090307094	-3.07872662992494	0.934885733746356	NS
0.125345014016192	0.37133751885492	TCF7L2	-3.00946614703242	-2.88412113301623	0.857188087274161	NS
0.162377417856967	0.398655895105414	HOMEZ	-2.80408309728012	-2.64170567942315	0.871637465569465	NS
0.0863092607148573	0.627268469610982	RANDOM3_1_hBGm	-3.05689206321706	-2.97058280250221	0.936313341342127	NS
0.109172237460507	0.434854400744246	IRX3	-1.58970993734681	-1.4805376998863	0.92793123599001	NS
-0.0552843568503322	0.649923351320606	NFE2L2	2.58447527219132	2.52919091534099	0.936313341342127	NS
-0.0435001529311242	0.773875181722284	RANDOM3_2_hBGm	-3.1585962337396	-3.20209638667073	0.936450156163708	NS
-0.0465131102923178	0.745063167089913	RANDOM2_3_hBGm	-3.29243553507693	-3.33894864536924	0.936450156163708	NS
-0.0409364353777688	0.763332347933168	SMAD4	-3.39080038537197	-3.43173682074974	0.936450156163708	NS
-0.0134637923813249	0.913615828994854	SP1	-1.54597890781986	-1.55944270020118	0.967767970609754	NS
0.0133065629611881	0.922755506860463	PAX6	-3.12841861890846	-3.11511205594727	0.967767970609754	NS
0.592309446522883	0.000232123936572377	RFX1	0.725290267745718	1.3175997142686	0.00374299847722957	Upregulated
-0.659032449393658	0.00125772599232686	MEF2A	-0.112215022629203	-0.771247472022861	0.0135205544175138	NS
-0.349018793283476	0.100453354538299	FOXO1	-0.364808065944838	-0.713826859228314	0.547369723238807	NS
-0.220011912743657	0.194989510180225	RANDOM2_1_Random	-0.183162146940121	-0.403174059683778	0.763458905507052	NS
-0.154300097860517	0.483809919715446	SOX9	-0.249603214772251	-0.403903312632768	0.931514621541679	NS
-0.0868736788627532	0.650160250590256	RANDOM3_1_Random	-0.250362247922557	-0.33723592678531	0.936313341342127	NS
-0.0157227147795557	0.938321857221153	RANDOM1_1_Random	-0.466350261836335	-0.482072976615891	0.971492703996043	NS
