"reporter_id","promoter","library","gcf","cell","condition","stimulation","reference_condition","target","effect_size","off_target","tf","spacing","distance","background","commercial_reporter","neg_ctrls","hPGK","native_enhancer","rand_promoter","tf_target","reporter_activity_minP","reporter_dif_minP","reporter_activity_minP_gcf","reporter_activity_neg","reference_activity_gcf","reference_activity_minP"
"HSF1_neg_5bp_21bp_mCMV_1","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","HSF1_neg","5bp","21bp",1,"No","Yes","No","No","No",NA,0.669686596383025,NA,0.669686596383025,NA,NA,NA
"HSF1_neg_5bp_21bp_mCMV_1","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"HSF1_neg","5bp","21bp",1,"No","Yes","No","No","No",NA,1.82316039253539,NA,1.82316039253539,NA,NA,NA
"HSF1_neg_5bp_21bp_mCMV_2","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","HSF1_neg","5bp","21bp",2,"No","Yes","No","No","No",NA,3.81507023146138,NA,3.81507023146138,NA,NA,NA
"HSF1_neg_5bp_21bp_mCMV_2","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"HSF1_neg","5bp","21bp",2,"No","Yes","No","No","No",NA,4.34218018265226,NA,4.34218018265226,NA,NA,NA
"HSF1_neg_5bp_21bp_mCMV_3","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","HSF1_neg","5bp","21bp",3,"No","Yes","No","No","No",NA,1.17527472527473,NA,1.17527472527473,NA,NA,NA
"HSF1_neg_5bp_21bp_mCMV_3","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"HSF1_neg","5bp","21bp",3,"No","Yes","No","No","No",NA,1.30810685928966,NA,1.30810685928966,NA,NA,NA
"HSF1_neg_5bp_21bp_minP_1","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","HSF1_neg","5bp","21bp",1,"No","Yes","No","No","No",NA,1.14392568542908,NA,1.14392568542908,NA,NA,NA
"HSF1_neg_5bp_21bp_minP_1","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"HSF1_neg","5bp","21bp",1,"No","Yes","No","No","No",NA,0.648599265576878,NA,0.648599265576878,NA,NA,NA
"HSF1_neg_5bp_21bp_minP_2","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","HSF1_neg","5bp","21bp",2,"No","Yes","No","No","No",NA,1.16016529282163,NA,1.16016529282163,NA,NA,NA
"HSF1_neg_5bp_21bp_minP_2","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"HSF1_neg","5bp","21bp",2,"No","Yes","No","No","No",NA,0.819255180932166,NA,0.819255180932166,NA,NA,NA
"HSF1_neg_5bp_21bp_minP_3","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","HSF1_neg","5bp","21bp",3,"No","Yes","No","No","No",NA,0.896410395357764,NA,0.896410395357764,NA,NA,NA
"HSF1_neg_5bp_21bp_minP_3","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"HSF1_neg","5bp","21bp",3,"No","Yes","No","No","No",NA,0.958758580054925,NA,0.958758580054925,NA,NA,NA
"HSF1_promega_long_NA_10bp_mCMV_NA","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","HSF1_promega_long",NA,"10bp",NA,"Yes","No","No","No","No",0,4.20566078579251,-0.383247048503219,4.20566078579251,NA,2.44743543187845,2.44743543187845
"HSF1_promega_long_NA_10bp_mCMV_NA","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"HSF1_promega_long",NA,"10bp",NA,"Yes","No","No","No","No",NA,5.41177562310815,NA,5.41177562310815,NA,NA,NA
"HSF1_promega_long_NA_10bp_minP_NA","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","HSF1_promega_long",NA,"10bp",NA,"Yes","No","No","No","No",0,1.65034520762795,NA,1.65034520762795,NA,NA,NA
"HSF1_promega_long_NA_10bp_minP_NA","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"HSF1_promega_long",NA,"10bp",NA,"Yes","No","No","No","No",NA,1.12229907412632,NA,1.12229907412632,NA,NA,NA
"HSF1_promega_NA_10bp_mCMV_NA","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","HSF1_promega",NA,"10bp",NA,"Yes","No","No","No","No",0,6.82322454595672,0.0502486832823426,6.82322454595672,NA,2.7180609090389,2.7180609090389
"HSF1_promega_NA_10bp_mCMV_NA","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"HSF1_promega",NA,"10bp",NA,"Yes","No","No","No","No",NA,6.53944179849507,NA,6.53944179849507,NA,NA,NA
"HSF1_promega_NA_10bp_minP_NA","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","HSF1_promega",NA,"10bp",NA,"Yes","No","No","No","No",0,0.923351800554017,NA,0.923351800554017,NA,NA,NA
"HSF1_promega_NA_10bp_minP_NA","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"HSF1_promega",NA,"10bp",NA,"Yes","No","No","No","No",NA,1.01375901875902,NA,1.01375901875902,NA,NA,NA
"HSF1_promega_NA_21bp_mCMV_NA","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","HSF1_promega",NA,"21bp",NA,"Yes","No","No","No","No",0,1.78415914057931,0.876483317372595,1.78415914057931,NA,-0.0599468936328959,-0.0599468936328959
"HSF1_promega_NA_21bp_mCMV_NA","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"HSF1_promega",NA,"21bp",NA,"Yes","No","No","No","No",NA,0.950213861955039,NA,0.950213861955039,NA,NA,NA
"HSF1_promega_NA_21bp_minP_NA","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","HSF1_promega",NA,"21bp",NA,"Yes","No","No","No","No",0,2.18723211312708,NA,2.18723211312708,NA,NA,NA
"HSF1_promega_NA_21bp_minP_NA","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"HSF1_promega",NA,"21bp",NA,"Yes","No","No","No","No",NA,0.898930881394393,NA,0.898930881394393,NA,NA,NA
"HSF1_romanov_NA_10bp_mCMV_NA","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","HSF1_romanov",NA,"10bp",NA,"Yes","No","No","No","No",0,1.9569915805513,0.253590999304282,1.9569915805513,NA,0.550607101261553,0.550607101261553
"HSF1_romanov_NA_10bp_mCMV_NA","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"HSF1_romanov",NA,"10bp",NA,"Yes","No","No","No","No",NA,1.4650409068557,NA,1.4650409068557,NA,NA,NA
"HSF1_romanov_NA_10bp_minP_NA","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","HSF1_romanov",NA,"10bp",NA,"Yes","No","No","No","No",0,2.68066992228642,0.769881848535905,2.68066992228642,NA,0.652697641662196,0.652697641662196
"HSF1_romanov_NA_10bp_minP_NA","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"HSF1_romanov",NA,"10bp",NA,"Yes","No","No","No","No",NA,1.60618920238192,NA,1.60618920238192,NA,NA,NA
"HSF1_romanov_NA_21bp_mCMV_NA","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","HSF1_romanov",NA,"21bp",NA,"Yes","No","No","No","No",0,2.2556286199095,-0.540354953335851,2.2556286199095,NA,1.27155911387186,1.27155911387186
"HSF1_romanov_NA_21bp_mCMV_NA","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"HSF1_romanov",NA,"21bp",NA,"Yes","No","No","No","No",NA,4.10235202183438,NA,4.10235202183438,NA,NA,NA
"HSF1_romanov_NA_21bp_minP_NA","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","HSF1_romanov",NA,"21bp",NA,"Yes","No","No","No","No",0,4.89060646955384,2.20928691070086,4.89060646955384,NA,0.0807264698888256,0.0807264698888256
"HSF1_romanov_NA_21bp_minP_NA","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"HSF1_romanov",NA,"21bp",NA,"Yes","No","No","No","No",NA,1.19153912370376,NA,1.19153912370376,NA,NA,NA
"IRF1_TF-seq_NA_10bp_mCMV_NA","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","IRF1_TF-seq",NA,"10bp",NA,"Yes","No","No","No","No",0,4.07323485759576,-0.915655719574739,4.07323485759576,NA,2.94138704256348,2.94138704256348
"IRF1_TF-seq_NA_10bp_mCMV_NA","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"IRF1_TF-seq",NA,"10bp",NA,"Yes","No","No","No","No",NA,7.35674148333798,NA,7.35674148333798,NA,NA,NA
"IRF1_TF-seq_NA_10bp_minP_NA","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"IRF1_TF-seq",NA,"10bp",NA,"Yes","No","No","No","No",NA,3.87524248205029,NA,3.87524248205029,NA,NA,NA
"IRF1_TF-seq_NA_21bp_mCMV_NA","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","IRF1_TF-seq",NA,"21bp",NA,"Yes","No","No","No","No",0,6.07046218487395,NA,6.07046218487395,NA,NA,NA
"IRF1_TF-seq_NA_21bp_mCMV_NA","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"IRF1_TF-seq",NA,"21bp",NA,"Yes","No","No","No","No",NA,2.87437535014006,NA,2.87437535014006,NA,NA,NA
"IRF1_TF-seq_NA_21bp_minP_NA","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","IRF1_TF-seq",NA,"21bp",NA,"Yes","No","No","No","No",0,3.88421052631579,NA,3.88421052631579,NA,NA,NA
"IRF1_TF-seq_NA_21bp_minP_NA","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"IRF1_TF-seq",NA,"21bp",NA,"Yes","No","No","No","No",NA,2.73809523809524,NA,2.73809523809524,NA,NA,NA
"IRF3_10bp_10bp_hBGm_1","hBGm","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","IRF3","10bp","10bp",1,"No","No","No","No","No",0,25.7423147379158,0.481028004098115,25.7423147379158,27.5003815915243,4.19502726058525,4.19502726058525
"IRF3_10bp_10bp_hBGm_1","hBGm","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"IRF3","10bp","10bp",1,"No","No","No","No","No",NA,18.6745774181226,NA,18.6745774181226,6.1481563947286,NA,NA
"IRF3_10bp_10bp_hBGm_2","hBGm","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","IRF3","10bp","10bp",2,"No","No","No","No","No",0,27.4296438394274,0.243685143351291,27.4296438394274,NA,4.50532276477203,4.50532276477203
"IRF3_10bp_10bp_hBGm_2","hBGm","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"IRF3","10bp","10bp",2,"No","No","No","No","No",NA,23.3876633583986,NA,23.3876633583986,20.3676765015806,NA,NA
"IRF3_10bp_10bp_hBGm_3","hBGm","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","IRF3","10bp","10bp",3,"No","No","No","No","No",0,35.207402501147,0.472001653853337,35.207402501147,NA,4.66560658771513,4.66560658771513
"IRF3_10bp_10bp_hBGm_3","hBGm","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"IRF3","10bp","10bp",3,"No","No","No","No","No",NA,25.4067452913029,NA,25.4067452913029,5.22946395863348,NA,NA
"IRF3_10bp_10bp_mCMV_1","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","IRF3","10bp","10bp",1,"No","No","No","No","No",0,22.8285268040146,-0.102191071476916,22.8285268040146,1.62645000245924,4.57208604085827,4.57208604085827
"IRF3_10bp_10bp_mCMV_1","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"IRF3","10bp","10bp",1,"No","No","No","No","No",NA,24.4741897760534,NA,24.4741897760534,3.95233372778601,NA,NA
"IRF3_10bp_10bp_mCMV_2","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","IRF3","10bp","10bp",2,"No","No","No","No","No",0,18.4614293672014,-0.434417238726644,18.4614293672014,21.5324124801082,4.58320821946817,4.58320821946817
"IRF3_10bp_10bp_mCMV_2","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"IRF3","10bp","10bp",2,"No","No","No","No","No",NA,24.0701003621952,NA,24.0701003621952,14.4650538982716,NA,NA
"IRF3_10bp_10bp_minP_1","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","IRF3","10bp","10bp",1,"No","No","No","No","No",0,19.3159941665023,-0.0408173691320403,19.3159941665023,5.57012515207655,4.26997074796879,4.26997074796879
"IRF3_10bp_10bp_minP_1","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"IRF3","10bp","10bp",1,"No","No","No","No","No",NA,19.4804985272405,NA,19.4804985272405,5.74250861085347,NA,NA
"IRF3_10bp_10bp_minP_2","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","IRF3","10bp","10bp",2,"No","No","No","No","No",0,17.7716837458986,-0.073467100323525,17.7716837458986,2.65192379096602,4.1970791712583,4.1970791712583
"IRF3_10bp_10bp_minP_2","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"IRF3","10bp","10bp",2,"No","No","No","No","No",NA,19.8501769861436,NA,19.8501769861436,3.86780330720812,NA,NA
"IRF3_10bp_21bp_hBGm_1","hBGm","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","IRF3","10bp","21bp",1,"No","No","No","No","No",0,40.2094956263233,-0.121282684882631,40.2094956263233,NA,5.44768038311046,5.44768038311046
"IRF3_10bp_21bp_hBGm_1","hBGm","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"IRF3","10bp","21bp",1,"No","No","No","No","No",NA,44.1574919098143,NA,44.1574919098143,32.6104243331809,NA,NA
"IRF3_10bp_21bp_hBGm_2","hBGm","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","IRF3","10bp","21bp",2,"No","No","No","No","No",0,30.9207773016907,-0.184817620497542,30.9207773016907,19.9577167618068,5.1326945741326,5.1326945741326
"IRF3_10bp_21bp_hBGm_2","hBGm","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"IRF3","10bp","21bp",2,"No","No","No","No","No",NA,35.8875784424235,NA,35.8875784424235,27.4579987186415,NA,NA
"IRF3_10bp_21bp_hBGm_3","hBGm","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","IRF3","10bp","21bp",3,"No","No","No","No","No",0,19.5429104575791,0.136332430707588,19.5429104575791,3.80308932859774,4.15156614537241,4.15156614537241
"IRF3_10bp_21bp_hBGm_3","hBGm","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"IRF3","10bp","21bp",3,"No","No","No","No","No",NA,17.9752715661366,NA,17.9752715661366,2.05662898436033,NA,NA
"IRF3_10bp_21bp_mCMV_1","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","IRF3","10bp","21bp",1,"No","No","No","No","No",0,20.0609848484848,-0.630814306504244,20.0609848484848,NA,4.92946987121394,4.92946987121394
"IRF3_10bp_21bp_mCMV_1","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"IRF3","10bp","21bp",1,"No","No","No","No","No",NA,32.8305984764028,NA,32.8305984764028,30.0764361064327,NA,NA
"IRF3_10bp_21bp_mCMV_2","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","IRF3","10bp","21bp",2,"No","No","No","No","No",0,41.9884795518207,-0.240861490482752,41.9884795518207,6.40538364321391,5.5079290804135,5.5079290804135
"IRF3_10bp_21bp_mCMV_2","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"IRF3","10bp","21bp",2,"No","No","No","No","No",NA,46.9144752567694,NA,46.9144752567694,7.44400797144148,NA,NA
"IRF3_10bp_21bp_mCMV_3","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","IRF3","10bp","21bp",3,"No","No","No","No","No",0,25.0325243092739,0.0149051993480867,25.0325243092739,24.0830901664402,4.59999357461054,4.59999357461054
"IRF3_10bp_21bp_mCMV_3","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"IRF3","10bp","21bp",3,"No","No","No","No","No",NA,25.2867459653632,NA,25.2867459653632,14.1132259179786,NA,NA
"IRF3_10bp_21bp_minP_1","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","IRF3","10bp","21bp",1,"No","No","No","No","No",0,30.1197614056911,0.555404996463282,30.1197614056911,10.4532767834279,4.35699234266009,4.35699234266009
"IRF3_10bp_21bp_minP_1","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"IRF3","10bp","21bp",1,"No","No","No","No","No",NA,21.9787772463568,NA,21.9787772463568,8.37601556208681,NA,NA
"IRF3_10bp_21bp_minP_2","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","IRF3","10bp","21bp",2,"No","No","No","No","No",0,29.508533727913,-0.0208177196245765,29.508533727913,NA,4.89820925396653,4.89820925396653
"IRF3_10bp_21bp_minP_2","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"IRF3","10bp","21bp",2,"No","No","No","No","No",NA,29.9946101986425,NA,29.9946101986425,15.3312247071633,NA,NA
"IRF3_10bp_21bp_minP_3","minP","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","IRF3","10bp","21bp",3,"No","No","No","No","No",0,30.2499042669417,0.31054137667631,30.2499042669417,49.0625527135494,4.60805674633455,4.60805674633455
"IRF3_10bp_21bp_minP_3","minP","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"IRF3","10bp","21bp",3,"No","No","No","No","No",NA,24.2855860820205,NA,24.2855860820205,14.4086146177128,NA,NA
"IRF3_10bp_21bp_Random_1","Random","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","IRF3","10bp","21bp",1,"No","No","No","No","Yes",0,19.5158589388587,-0.731508295005132,19.5158589388587,NA,5.01492233494004,5.01492233494004
"IRF3_10bp_21bp_Random_1","Random","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"IRF3","10bp","21bp",1,"No","No","No","No","Yes",NA,33.6722932721888,NA,33.6722932721888,NA,NA,NA
"IRF3_5bp_10bp_hBGm_1","hBGm","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","IRF3","5bp","10bp",1,"No","No","No","No","No",0,11.5492961783,-0.317684528838157,11.5492961783,NA,3.8106676050378,3.8106676050378
"IRF3_5bp_10bp_hBGm_1","hBGm","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"IRF3","5bp","10bp",1,"No","No","No","No","No",NA,16.1424847719471,NA,16.1424847719471,8.07376781512166,NA,NA
"IRF3_5bp_10bp_hBGm_2","hBGm","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","IRF3","5bp","10bp",2,"No","No","No","No","No",0,30.7268042369575,0.182945940592175,30.7268042369575,64.7628855469475,4.7513058524292,4.7513058524292
"IRF3_5bp_10bp_hBGm_2","hBGm","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"IRF3","5bp","10bp",2,"No","No","No","No","No",NA,27.4759359874044,NA,27.4759359874044,26.4047302629377,NA,NA
"IRF3_5bp_10bp_hBGm_3","hBGm","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","IRF3","5bp","10bp",3,"No","No","No","No","No",0,15.4978067199767,0.148211756250217,15.4978067199767,10.2281801734868,3.79685255155925,3.79685255155925
"IRF3_5bp_10bp_hBGm_3","hBGm","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"IRF3","5bp","10bp",3,"No","No","No","No","No",NA,14.8218696133472,NA,14.8218696133472,15.9300870301168,NA,NA
"IRF3_5bp_10bp_mCMV_1","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","IRF3","5bp","10bp",1,"No","No","No","No","No",0,9.3066244571317,-0.655396043762662,9.3066244571317,NA,3.85793499159525,3.85793499159525
"IRF3_5bp_10bp_mCMV_1","mCMV","1+2","gcf7785","HepG2","HepG2",NA,NA,NA,NA,NA,"IRF3","5bp","10bp",1,"No","No","No","No","No",NA,14.4998662958083,NA,14.4998662958083,3.31990693731456,NA,NA
"IRF3_5bp_10bp_mCMV_2","mCMV","1+2","gcf7785","HepG2","HepG2_CDCA","pathway","HepG2","NR1H4::RXRA",1,"NR4A2::RXRA, NR1H2, RARA, RARA:RXRA, RORA, RXRA, NR1I2, THRA, THRB, NR4A1, ESRRB","IRF3","5bp","10bp",2,"No","No","No","No","No",0,19.1308266374556,-0.209830741731519,19.1308266374556,17.56422820189,4.34257295302857,4.34257295302857
